settlement_date,region_id,duid,dispatch_mw,initial_mw,available_mw,ramp_rate,fuel_type,station_name,state
2025-10-20 09:20:00,NSW1,TALLWN2,109.5,111.6,127.7,16.1,gas,Tallawarra B,NSW
2025-11-15 21:05:00,VIC1,JBUTNS1,7.1,7.2,175.7,21.4,gas,Jeeralang,VIC
2025-11-06 23:10:00,QLD1,HLWF1,0.0,0.0,0.0,197.0,solar,Haughton Solar Farm,QLD
2025-11-07 10:45:00,TAS1,JOHN_HF1,23.5,23.3,130.2,62.4,hydro,John Butters,TAS
2025-10-17 21:50:00,NSW1,BAYSW3,466.6,462.6,508.1,4.1,coal,Bayswater,NSW
2025-10-05 08:55:00,SA1,MTMILLAR,29.8,29.6,31.4,37.1,wind,Mt Millar Wind Farm,SA
2025-11-14 02:00:00,QLD1,TARONG4,366.8,375.5,373.0,6.3,coal,Tarong,QLD
2025-07-24 18:40:00,VIC1,VPML,2.0,1.8,45.0,22.6,gas,Valley Power,VIC
2025-11-09 02:05:00,SA1,MTMILLAR,64.3,66.9,70.0,98.3,wind,Mt Millar Wind Farm,SA
2025-05-27 17:45:00,QLD1,BRAEMAR2,20.8,22.2,311.1,10.7,gas,Braemar,QLD
2025-10-22 12:30:00,SA1,DALRNG1,0.2,0.2,30.0,404.2,battery,Dalrymple Battery,SA
2025-07-23 19:10:00,SA1,AGLHAL,158.5,172.4,190.8,11.0,gas,Hallett,SA
2025-07-16 06:10:00,NSW1,WALGETT1,13.6,13.2,850.0,430.4,battery,Waratah Super Battery,NSW
2025-09-23 21:55:00,QLD1,RUGBYR1,0.0,0.0,0.0,62.9,solar,Rugby Run Solar Farm,QLD
2025-06-24 17:25:00,VIC1,WEMBLEY1,38.2,39.1,39.1,104.4,wind,Waubra Wind Farm,VIC
2025-11-20 21:00:00,QLD1,KAREEYA1,1.7,1.7,17.9,12.2,gas,Kareeya,QLD
2025-10-03 07:35:00,NSW1,TALLWN2,13.8,12.5,189.0,19.5,gas,Tallawarra B,NSW
2025-05-27 11:45:00,SA1,MTMILLAR,18.8,18.8,19.6,109.8,wind,Mt Millar Wind Farm,SA
2025-10-24 21:20:00,SA1,HDWF1,30.0,28.8,32.4,66.0,wind,Hornsdale Wind Farm,SA
2025-06-12 15:20:00,NSW1,ERGT04,561.3,561.9,618.8,6.8,coal,Eraring,NSW
2025-10-20 19:25:00,SA1,HPRL1,86.0,88.7,100.0,461.6,battery,Hornsdale Power Reserve,SA
2025-10-18 22:35:00,TAS1,POATINA1,73.7,73.0,183.1,83.9,hydro,Poatina,TAS
2025-09-18 03:20:00,QLD1,RUGBYR1,0.0,0.0,0.0,183.0,solar,Rugby Run Solar Farm,QLD
2025-09-10 06:40:00,QLD1,RUGBYR1,12.8,12.9,13.5,149.0,solar,Rugby Run Solar Farm,QLD
2025-10-22 00:55:00,VIC1,LOYA1,410.9,419.8,444.9,3.1,coal,Loy Yang A,VIC
2025-10-25 18:50:00,VIC1,ARWF1,75.3,74.2,81.7,62.5,wind,Ararat Wind Farm,VIC
2025-09-29 16:55:00,VIC1,GANNBAT1,14.4,14.7,25.0,564.0,battery,Gannawarra Battery,VIC
2025-06-24 02:30:00,NSW1,VALES1,581.1,575.9,607.3,3.0,coal,Vales Point,NSW
2025-09-22 02:20:00,TAS1,REECE1,23.6,23.3,203.3,58.2,hydro,Reece,TAS
2025-06-29 15:55:00,NSW1,OCGT1,48.1,46.4,103.9,13.3,gas,Uranquinty,NSW
2025-06-01 11:25:00,VIC1,LOYB1,387.7,397.4,416.7,6.1,coal,Loy Yang B,VIC
2025-06-20 14:55:00,TAS1,REECE1,75.6,74.4,180.0,30.0,hydro,Reece,TAS
2025-08-15 19:20:00,SA1,SNOWTWN1,77.5,74.6,81.7,51.9,wind,Snow Town,SA
2025-11-15 09:35:00,NSW1,TUMUT2,135.7,135.9,174.0,87.0,hydro,Tumut 2,NSW
2025-05-30 03:50:00,TAS1,GORDONS1,74.9,73.5,196.1,78.8,hydro,Gordon,TAS
2025-06-06 11:55:00,NSW1,BAYSW1,500.7,509.5,507.1,3.8,coal,Bayswater,NSW
2025-06-09 19:25:00,VIC1,LOYB2,430.6,433.1,436.7,4.0,coal,Loy Yang B,VIC
2025-06-27 16:05:00,VIC1,HAZEL1,170.2,171.3,185.5,3.6,coal,Hazelwood,VIC
2025-08-30 11:05:00,TAS1,DARWIN1,21.9,22.1,39.3,51.3,hydro,Darwin,TAS
2025-10-20 11:50:00,QLD1,KAREEYA1,0.1,0.1,35.8,13.8,gas,Kareeya,QLD
2025-06-01 15:20:00,VIC1,LOYA3,470.2,475.6,500.5,3.0,coal,Loy Yang A,VIC
2025-10-17 09:45:00,VIC1,GARDNR1,23.8,23.4,25.7,151.0,solar,Gannawarra Solar Farm,VIC
2025-11-06 05:00:00,NSW1,OCGT1,5.0,4.9,97.4,20.9,gas,Uranquinty,NSW
2025-06-07 10:35:00,SA1,CLOVER1,53.7,52.8,58.8,66.2,wind,Clover Hill Wind Farm,SA
2025-08-13 23:05:00,VIC1,VBBL1,9.8,9.9,300.0,478.7,battery,Victorian Big Battery,VIC
2025-10-19 06:30:00,QLD1,CALL2,271.5,270.2,291.3,7.4,coal,Callide B,QLD
2025-09-28 09:30:00,VIC1,VBBL1,8.9,9.0,300.0,269.0,battery,Victorian Big Battery,VIC
2025-06-26 16:35:00,NSW1,NYNGAN1,26.3,26.0,27.2,83.2,solar,Nyngan Solar Plant,NSW
2025-06-19 21:30:00,NSW1,BAYSW2,474.4,465.6,523.4,6.7,coal,Bayswater,NSW
2025-08-13 03:00:00,VIC1,JBUTNS1,9.4,8.6,63.2,14.0,gas,Jeeralang,VIC
2025-10-25 06:20:00,TAS1,JOHN_HF1,45.0,44.3,105.8,72.0,hydro,John Butters,TAS
2025-11-12 15:40:00,TAS1,JOHN_HF1,42.6,42.5,46.9,63.4,hydro,John Butters,TAS
2025-08-19 00:10:00,QLD1,DAYDREAMS,0.0,0.0,0.0,149.1,solar,Daydream Solar Farm,QLD
2025-08-28 09:10:00,QLD1,DAYDREAMS,51.3,50.4,54.6,83.4,solar,Daydream Solar Farm,QLD
2025-09-02 16:45:00,TAS1,GORDONS1,394.6,392.4,404.7,34.3,hydro,Gordon,TAS
2025-08-21 04:55:00,NSW1,VALES2,561.5,557.0,612.8,3.3,coal,Vales Point,NSW
2025-09-19 00:35:00,SA1,AGLSOM,6.7,6.6,150.9,15.2,gas,Somerton,SA
2025-07-12 19:40:00,NSW1,OCGT1,34.5,33.8,59.1,14.9,gas,Uranquinty,NSW
2025-08-30 06:15:00,VIC1,GANNBAT1,0.8,0.8,25.0,464.2,battery,Gannawarra Battery,VIC
2025-09-12 13:15:00,NSW1,BENBUL1,71.8,70.5,72.7,140.0,solar,Benbullen Solar Farm,NSW
2025-09-03 12:00:00,NSW1,NYNGAN1,75.6,75.6,76.3,105.5,solar,Nyngan Solar Plant,NSW
2025-11-17 10:25:00,NSW1,ERGT03,602.3,598.5,612.0,7.5,coal,Eraring,NSW
2025-10-06 12:05:00,NSW1,BENBUL1,79.6,81.0,80.0,118.4,solar,Benbullen Solar Farm,NSW
2025-10-04 15:05:00,NSW1,MURRAY1,124.4,125.4,462.2,49.3,hydro,Murray 1,NSW
2025-10-17 18:40:00,VIC1,MORTLK2,6.3,6.8,258.9,13.7,gas,Mortlake,VIC
2025-08-28 00:55:00,TAS1,JOHN_HF1,10.2,10.2,49.4,38.2,hydro,John Butters,TAS
2025-07-18 17:20:00,VIC1,JBUTNS1,176.9,172.4,213.6,15.5,gas,Jeeralang,VIC
2025-08-29 12:15:00,SA1,SNOWTWN1,81.2,78.1,86.5,76.2,wind,Snow Town,SA
2025-11-07 19:35:00,VIC1,LOYB1,370.5,380.0,378.5,5.6,coal,Loy Yang B,VIC
2025-10-31 00:40:00,QLD1,BRAEMAR2,0.5,0.5,318.9,11.2,gas,Braemar,QLD
2025-07-27 09:50:00,NSW1,ERGT01,628.9,622.0,677.2,5.7,coal,Eraring,NSW
2025-08-19 22:10:00,NSW1,VALES1,469.6,476.4,521.7,3.8,coal,Vales Point,NSW
2025-07-12 13:30:00,TAS1,REECE1,97.0,96.1,131.6,87.3,hydro,Reece,TAS
2025-05-26 05:10:00,VIC1,GARDNR1,0.0,0.0,0.0,60.6,solar,Gannawarra Solar Farm,VIC
2025-07-19 16:20:00,SA1,MTMILLAR,50.7,50.7,51.0,63.5,wind,Mt Millar Wind Farm,SA
2025-06-11 09:15:00,VIC1,JBUTNS1,9.2,8.3,49.9,10.1,gas,Jeeralang,VIC
2025-07-28 06:00:00,SA1,HDWF2,18.0,17.8,18.8,100.5,wind,Hornsdale Wind Farm,SA
2025-06-02 18:30:00,VIC1,GARDNR1,5.6,5.5,5.7,182.2,solar,Gannawarra Solar Farm,VIC
2025-07-20 16:20:00,NSW1,TALLWN2,6.3,6.5,137.9,11.4,gas,Tallawarra B,NSW
2025-10-01 00:35:00,QLD1,TARONG4,323.7,331.4,351.6,4.4,coal,Tarong,QLD
2025-10-24 13:30:00,NSW1,NYNGAN1,56.2,56.5,60.0,87.6,solar,Nyngan Solar Plant,NSW
2025-11-01 12:30:00,SA1,HDWF1,104.2,99.2,112.5,104.0,wind,Hornsdale Wind Farm,SA
2025-09-03 03:05:00,VIC1,MORTLK1,6.6,6.7,245.4,15.0,gas,Mortlake,VIC
2025-08-31 10:30:00,SA1,AGLHAL,36.8,35.8,175.3,29.7,gas,Hallett,SA
2025-11-16 02:45:00,NSW1,TUMUT2,138.0,136.6,248.5,44.7,hydro,Tumut 2,NSW
2025-09-02 02:55:00,QLD1,BRAEMAR2,9.4,10.1,163.4,27.4,gas,Braemar,QLD
2025-06-08 06:40:00,NSW1,ERGT02,571.7,558.2,607.6,5.2,coal,Eraring,NSW
2025-11-10 08:10:00,NSW1,MURRAY1,158.9,156.6,573.4,32.2,hydro,Murray 1,NSW
2025-09-12 17:50:00,QLD1,CALL1,261.6,260.7,279.9,4.8,coal,Callide B,QLD
2025-09-22 07:55:00,NSW1,ERGT02,538.4,542.3,594.0,5.3,coal,Eraring,NSW
2025-06-10 11:25:00,QLD1,TARONG1,351.7,357.4,359.5,7.5,coal,Tarong,QLD
2025-08-17 11:40:00,NSW1,VALES1,544.2,536.2,549.6,6.1,coal,Vales Point,NSW
2025-08-15 12:15:00,NSW1,BAYSW2,495.5,504.8,532.3,5.0,coal,Bayswater,NSW
2025-10-19 06:45:00,VIC1,GARDNR1,7.4,7.4,8.1,69.6,solar,Gannawarra Solar Farm,VIC
2025-08-01 15:45:00,SA1,SNOWTWN1,43.4,42.5,45.1,113.0,wind,Snow Town,SA
2025-07-25 10:35:00,QLD1,TARONG3,322.4,314.8,333.7,3.0,coal,Tarong,QLD
2025-09-24 21:40:00,VIC1,GARDNR1,0.0,0.0,0.0,51.0,solar,Gannawarra Solar Farm,VIC
2025-05-26 19:55:00,NSW1,BAYSW3,511.3,506.1,530.8,5.3,coal,Bayswater,NSW
2025-10-06 16:05:00,VIC1,MORTLK1,5.6,5.5,144.7,17.2,gas,Mortlake,VIC
2025-05-25 08:10:00,SA1,CLOVER1,58.5,57.8,60.2,114.6,wind,Clover Hill Wind Farm,SA
2025-07-06 08:00:00,NSW1,TUMUT1,106.4,107.4,229.2,84.2,hydro,Tumut 1,NSW
2025-08-22 12:55:00,QLD1,CALL2,314.0,312.1,324.9,7.0,coal,Callide B,QLD
2025-06-28 06:05:00,VIC1,VBBL1,3.0,2.9,300.0,428.8,battery,Victorian Big Battery,VIC
2025-05-30 10:20:00,NSW1,OCGT2,37.4,39.1,140.9,20.4,gas,Uranquinty,NSW
2025-08-08 08:25:00,VIC1,STKLD1,40.9,40.9,42.5,54.0,solar,Stockyard Hill Solar,VIC
2025-09-29 16:55:00,VIC1,LOYA3,482.0,468.5,512.1,4.6,coal,Loy Yang A,VIC
2025-07-07 01:00:00,QLD1,RUGBYR1,0.0,0.0,0.0,86.5,solar,Rugby Run Solar Farm,QLD
2025-07-12 21:10:00,SA1,HDWF2,64.0,64.6,69.4,84.8,wind,Hornsdale Wind Farm,SA
2025-09-24 03:30:00,SA1,AGLSOM,72.2,65.8,135.1,19.5,gas,Somerton,SA
2025-11-12 11:15:00,QLD1,CALL1,278.8,277.9,295.7,5.9,coal,Callide B,QLD
2025-08-26 05:20:00,SA1,HDWF2,91.0,91.8,92.6,73.1,wind,Hornsdale Wind Farm,SA
2025-09-02 17:35:00,VIC1,MORTLK1,11.6,11.6,31.7,11.5,gas,Mortlake,VIC
2025-10-21 12:15:00,QLD1,TARONG1,365.6,363.0,385.6,7.2,coal,Tarong,QLD
2025-06-05 00:25:00,QLD1,KAREEYA1,1.7,1.5,86.7,19.8,gas,Kareeya,QLD
2025-11-18 14:15:00,VIC1,HAZEL1,161.7,162.8,168.0,4.8,coal,Hazelwood,VIC
2025-08-18 14:30:00,SA1,SNOWTWN1,12.8,12.4,13.8,63.5,wind,Snow Town,SA
2025-07-31 19:35:00,NSW1,BAYSW2,545.3,546.9,557.2,4.3,coal,Bayswater,NSW
2025-09-13 11:20:00,VIC1,HAZEL1,152.7,150.8,165.8,5.8,coal,Hazelwood,VIC
2025-11-05 23:40:00,SA1,PELICAN1,5.5,5.5,62.4,21.9,gas,Pelican Point,SA
2025-11-10 13:00:00,NSW1,VALES1,5.8,5.8,9.8,3.6,coal,Vales Point,NSW
2025-10-12 10:45:00,VIC1,LOYB2,354.1,344.3,383.8,6.3,coal,Loy Yang B,VIC
2025-08-20 00:25:00,VIC1,MORTLK2,2.3,2.1,169.6,28.7,gas,Mortlake,VIC
2025-06-20 03:20:00,SA1,LADBROK1,0.5,0.5,24.8,17.0,gas,Ladbroke Grove,SA
2025-06-27 15:15:00,NSW1,TALLWN2,0.5,0.5,65.0,29.4,gas,Tallawarra B,NSW
2025-10-23 03:20:00,NSW1,TUMUT3,468.5,466.3,551.1,57.4,hydro,Tumut 3,NSW
2025-06-15 18:25:00,QLD1,BRAEMAR2,21.2,20.4,245.5,21.6,gas,Braemar,QLD
2025-08-19 15:15:00,NSW1,OCGT2,3.3,3.5,140.8,19.7,gas,Uranquinty,NSW
2025-08-06 04:50:00,QLD1,BRAEMAR2,64.1,59.5,416.4,27.0,gas,Braemar,QLD
2025-09-30 01:40:00,QLD1,TARONG4,351.5,359.7,379.8,6.3,coal,Tarong,QLD
2025-07-25 11:05:00,NSW1,BAYSW4,560.8,564.2,573.0,6.8,coal,Bayswater,NSW
2025-09-28 21:00:00,SA1,AGLHAL,6.1,6.5,87.0,19.0,gas,Hallett,SA
2025-08-24 11:35:00,NSW1,OCGT1,6.2,6.4,126.4,18.4,gas,Uranquinty,NSW
2025-11-01 05:55:00,QLD1,BRAEMAR1,203.9,190.6,282.1,27.1,gas,Braemar,QLD
2025-06-27 00:00:00,QLD1,BRAEMAR2,2.0,2.1,315.9,27.1,gas,Braemar,QLD
2025-10-09 12:45:00,QLD1,CALL2,313.3,305.0,339.1,3.3,coal,Callide B,QLD
2025-10-02 08:00:00,SA1,AGLSOM,31.8,31.1,111.5,29.0,gas,Somerton,SA
2025-10-21 02:00:00,VIC1,ARWF1,14.6,14.9,16.0,51.6,wind,Ararat Wind Farm,VIC
2025-08-21 05:25:00,VIC1,HAZEL1,140.2,141.7,149.4,6.4,coal,Hazelwood,VIC
2025-07-21 09:45:00,NSW1,BAYSW3,572.8,587.2,583.7,3.6,coal,Bayswater,NSW
2025-08-26 02:50:00,VIC1,LOYA3,481.4,491.5,513.7,4.3,coal,Loy Yang A,VIC
2025-11-17 02:40:00,SA1,PELICAN1,22.5,22.1,102.5,25.9,gas,Pelican Point,SA
2025-06-28 11:35:00,QLD1,DAYDREAMS,85.5,86.5,94.0,54.8,solar,Daydream Solar Farm,QLD
2025-09-21 09:50:00,NSW1,CAPTL_WF,45.2,43.5,47.5,97.5,wind,Capital Wind Farm,NSW
2025-07-03 19:50:00,SA1,LKBONNY4,3.1,3.1,3.1,130.4,solar,Lake Bonney Solar,SA
2025-10-11 19:30:00,SA1,LADBROK1,1.6,1.5,56.1,27.0,gas,Ladbroke Grove,SA
2025-08-09 01:55:00,TAS1,GORDONS1,102.2,101.9,359.1,75.7,hydro,Gordon,TAS
2025-10-27 07:35:00,VIC1,GANNBAT1,-7.2,-6.9,25.0,220.7,battery,Gannawarra Battery,VIC
2025-06-22 17:45:00,NSW1,BAYSW2,549.3,555.3,549.6,5.9,coal,Bayswater,NSW
2025-06-15 12:40:00,VIC1,LOYA1,415.5,414.6,453.6,5.5,coal,Loy Yang A,VIC
2025-11-13 00:50:00,VIC1,JBUTNS1,2.5,2.7,40.8,10.4,gas,Jeeralang,VIC
2025-07-24 05:25:00,SA1,AGLSOM,1.5,1.4,129.8,19.3,gas,Somerton,SA
2025-06-08 10:35:00,VIC1,LOYB1,394.8,385.1,429.7,5.4,coal,Loy Yang B,VIC
2025-10-23 03:25:00,QLD1,TARONG2,345.9,349.9,367.8,6.7,coal,Tarong,QLD
2025-08-07 08:25:00,NSW1,BAYSW4,551.8,544.7,560.3,7.0,coal,Bayswater,NSW
2025-11-07 19:15:00,TAS1,REECE1,218.4,217.6,218.5,36.6,hydro,Reece,TAS
2025-08-11 16:20:00,NSW1,TUMUT1,199.5,202.6,254.3,50.9,hydro,Tumut 1,NSW
2025-10-08 14:40:00,VIC1,LOYA3,412.7,405.0,432.5,5.5,coal,Loy Yang A,VIC
2025-09-06 08:05:00,VIC1,JBUTNS1,2.3,2.2,80.3,15.8,gas,Jeeralang,VIC
2025-08-19 18:45:00,QLD1,BRAEMAR2,8.7,9.4,370.5,26.9,gas,Braemar,QLD
2025-08-20 10:50:00,SA1,AGLHAL,0.0,0.0,48.7,22.9,gas,Hallett,SA
2025-07-08 16:55:00,VIC1,MORTLK2,10.2,10.9,105.3,14.6,gas,Mortlake,VIC
2025-10-05 01:35:00,SA1,HDWF2,34.5,34.9,36.0,44.3,wind,Hornsdale Wind Farm,SA
2025-08-27 13:20:00,TAS1,DARWIN1,27.8,27.4,36.2,74.3,hydro,Darwin,TAS
2025-05-24 06:35:00,QLD1,KAREEYA1,4.3,4.2,42.5,25.7,gas,Kareeya,QLD
2025-08-04 07:25:00,SA1,HDWF2,30.5,30.0,31.7,83.8,wind,Hornsdale Wind Farm,SA
2025-08-05 21:15:00,QLD1,CALL1,251.6,246.9,261.6,6.9,coal,Callide B,QLD
2025-11-01 04:30:00,SA1,LADBROK1,0.9,0.9,51.9,13.6,gas,Ladbroke Grove,SA
2025-08-09 16:40:00,QLD1,RUGBYR1,19.4,19.2,20.6,175.1,solar,Rugby Run Solar Farm,QLD
2025-09-04 05:50:00,SA1,MTMILLAR,29.3,30.7,30.1,115.5,wind,Mt Millar Wind Farm,SA
2025-06-08 01:55:00,SA1,PELICAN1,17.7,16.1,202.8,18.3,gas,Pelican Point,SA
2025-08-03 08:30:00,QLD1,HLWF1,27.6,27.1,27.8,135.6,solar,Haughton Solar Farm,QLD
2025-07-14 16:45:00,VIC1,LOYB2,365.8,373.0,377.2,7.7,coal,Loy Yang B,VIC
2025-08-22 17:20:00,NSW1,BAYSW3,498.9,508.3,522.6,3.9,coal,Bayswater,NSW
2025-11-03 12:55:00,QLD1,TARONG3,367.6,372.2,393.6,4.7,coal,Tarong,QLD
2025-11-09 21:50:00,QLD1,CALL1,276.1,270.7,277.8,7.7,coal,Callide B,QLD
2025-07-15 05:35:00,TAS1,DARWIN1,13.3,13.1,52.8,63.7,hydro,Darwin,TAS
2025-09-12 14:45:00,VIC1,HAZEL1,177.0,177.2,177.7,6.3,coal,Hazelwood,VIC
2025-11-13 16:35:00,TAS1,REECE1,150.9,153.6,166.6,40.7,hydro,Reece,TAS
2025-07-04 16:10:00,VIC1,MORTLK1,118.6,128.6,274.6,24.6,gas,Mortlake,VIC
2025-08-11 18:15:00,QLD1,HLWF1,13.8,14.0,14.3,135.4,solar,Haughton Solar Farm,QLD
2025-08-23 00:20:00,SA1,CLOVER1,38.5,40.1,39.6,110.0,wind,Clover Hill Wind Farm,SA
2025-05-24 14:25:00,NSW1,BAYSW1,493.5,489.5,527.6,3.9,coal,Bayswater,NSW
2025-08-16 18:00:00,TAS1,DARWIN1,53.1,53.9,55.1,60.4,hydro,Darwin,TAS
2025-06-15 02:00:00,SA1,LADBROK1,2.7,2.9,16.5,28.4,gas,Ladbroke Grove,SA
2025-07-19 11:50:00,SA1,CLOVER1,29.6,29.3,30.9,48.3,wind,Clover Hill Wind Farm,SA
2025-06-14 00:20:00,QLD1,CALL2,301.2,297.5,323.7,6.7,coal,Callide B,QLD
2025-10-05 00:10:00,VIC1,LOYA3,49.6,49.4,52.6,7.2,coal,Loy Yang A,VIC
2025-10-22 22:15:00,NSW1,BAYSW3,473.2,484.5,525.6,6.9,coal,Bayswater,NSW
2025-07-11 19:50:00,QLD1,KAREEYA1,50.6,53.9,56.6,12.1,gas,Kareeya,QLD
2025-05-31 08:10:00,QLD1,TARONG3,362.9,368.5,369.2,3.1,coal,Tarong,QLD
2025-08-21 15:25:00,VIC1,MORTLK2,8.5,9.0,160.6,21.4,gas,Mortlake,VIC
2025-06-13 21:10:00,VIC1,GANNBAT1,0.3,0.3,25.0,523.7,battery,Gannawarra Battery,VIC
2025-08-12 06:30:00,NSW1,CAPTL_WF,33.0,32.6,33.3,113.9,wind,Capital Wind Farm,NSW
2025-08-31 00:05:00,VIC1,STKLD1,0.0,0.0,0.0,190.6,solar,Stockyard Hill Solar,VIC
2025-08-16 23:15:00,VIC1,WEMBLEY1,69.2,68.4,74.7,71.6,wind,Waubra Wind Farm,VIC
2025-08-27 00:15:00,VIC1,LOYA3,430.5,440.2,474.5,6.7,coal,Loy Yang A,VIC
2025-09-04 03:40:00,SA1,SNOWTWN1,63.2,64.5,64.4,109.3,wind,Snow Town,SA
2025-06-22 18:35:00,TAS1,POATINA1,184.7,183.5,202.0,74.9,hydro,Poatina,TAS
2025-09-25 08:40:00,SA1,DALRNG1,-11.9,-11.8,30.0,265.1,battery,Dalrymple Battery,SA
2025-09-22 15:55:00,NSW1,BAYSW4,465.0,463.8,484.1,4.5,coal,Bayswater,NSW
2025-06-19 00:35:00,NSW1,BAYSW2,586.7,571.3,622.9,7.4,coal,Bayswater,NSW
2025-08-10 22:55:00,VIC1,GANNBAT1,-16.2,-15.6,25.0,459.8,battery,Gannawarra Battery,VIC
2025-07-15 11:25:00,NSW1,BENBUL1,54.6,54.5,57.7,192.1,solar,Benbullen Solar Farm,NSW
2025-08-04 07:35:00,NSW1,BAYSW2,471.0,465.3,483.1,5.5,coal,Bayswater,NSW
2025-10-11 15:45:00,NSW1,MURRAY2,250.3,246.7,260.3,79.6,hydro,Murray 2,NSW
2025-09-09 13:40:00,SA1,HPRL1,0.5,0.5,100.0,298.8,battery,Hornsdale Power Reserve,SA
2025-11-05 05:05:00,VIC1,HAZEL1,152.7,154.0,167.1,6.7,coal,Hazelwood,VIC
2025-09-04 13:45:00,VIC1,LOYB1,352.7,360.7,373.8,5.9,coal,Loy Yang B,VIC
2025-06-01 03:00:00,NSW1,BENBUL1,0.0,0.0,0.0,161.9,solar,Benbullen Solar Farm,NSW
2025-09-30 10:45:00,QLD1,TARONG2,373.9,369.1,403.3,5.9,coal,Tarong,QLD
2025-06-06 08:25:00,NSW1,ERGT04,626.2,623.0,652.0,4.6,coal,Eraring,NSW
2025-07-25 05:30:00,QLD1,DAYDREAMS,12.0,12.1,13.2,188.4,solar,Daydream Solar Farm,QLD
2025-11-09 23:00:00,SA1,HDWF1,89.5,89.7,90.8,103.6,wind,Hornsdale Wind Farm,SA
2025-11-20 03:10:00,QLD1,TARONG1,369.9,376.7,385.1,3.7,coal,Tarong,QLD
2025-06-19 22:10:00,QLD1,TARONG4,319.2,314.5,330.2,7.0,coal,Tarong,QLD
2025-11-19 07:10:00,SA1,LADBROK1,2.8,2.9,37.3,11.4,gas,Ladbroke Grove,SA
2025-11-18 05:35:00,VIC1,LOYB2,426.9,438.3,459.2,3.7,coal,Loy Yang B,VIC
2025-10-30 20:40:00,NSW1,BAYSW4,475.8,485.1,523.9,6.2,coal,Bayswater,NSW
2025-10-21 17:40:00,NSW1,CAPTL_WF,72.9,72.3,79.4,74.9,wind,Capital Wind Farm,NSW
2025-06-06 16:05:00,QLD1,TARONG2,319.2,319.7,346.5,4.8,coal,Tarong,QLD
2025-06-14 23:10:00,VIC1,JBUTNS1,11.3,10.6,84.5,16.6,gas,Jeeralang,VIC
2025-09-12 16:45:00,QLD1,TARONG3,345.9,339.5,372.9,7.7,coal,Tarong,QLD
2025-06-11 15:50:00,VIC1,LOYA2,399.6,397.2,409.9,7.5,coal,Loy Yang A,VIC
2025-07-08 15:40:00,SA1,HDWF1,159.3,152.9,164.9,69.7,wind,Hornsdale Wind Farm,SA
2025-11-17 20:50:00,VIC1,ARWF1,107.4,104.7,107.5,60.9,wind,Ararat Wind Farm,VIC
2025-11-05 17:05:00,QLD1,BRAEMAR1,85.8,88.5,340.1,16.2,gas,Braemar,QLD
2025-07-09 09:05:00,QLD1,BRAEMAR1,18.0,18.3,124.7,26.1,gas,Braemar,QLD
2025-08-30 01:05:00,QLD1,HLWF1,0.0,0.0,0.0,144.9,solar,Haughton Solar Farm,QLD
2025-08-30 00:55:00,NSW1,BAYSW3,481.3,467.5,496.4,4.7,coal,Bayswater,NSW
2025-07-10 19:30:00,SA1,LKBONNY4,3.9,3.9,4.1,191.1,solar,Lake Bonney Solar,SA
2025-07-05 23:50:00,NSW1,TUMUT3,643.7,650.6,1298.1,35.9,hydro,Tumut 3,NSW
2025-08-11 13:25:00,VIC1,LOYA1,488.3,474.6,499.7,6.8,coal,Loy Yang A,VIC
2025-09-10 07:45:00,SA1,DALRNG1,0.6,0.6,30.0,341.2,battery,Dalrymple Battery,SA
2025-10-17 09:20:00,SA1,AGLSOM,0.8,0.8,152.6,12.4,gas,Somerton,SA
2025-10-23 21:15:00,NSW1,TALLWN2,11.5,11.0,139.5,15.1,gas,Tallawarra B,NSW
2025-05-27 17:10:00,QLD1,TARONG2,326.0,329.0,332.9,7.3,coal,Tarong,QLD
2025-09-20 13:25:00,SA1,DALRNG1,-22.4,-22.8,30.0,317.6,battery,Dalrymple Battery,SA
2025-09-13 02:45:00,SA1,HDWF1,142.5,143.9,154.8,87.2,wind,Hornsdale Wind Farm,SA
2025-06-01 11:35:00,SA1,DALRNG1,0.3,0.3,30.0,250.5,battery,Dalrymple Battery,SA
2025-10-22 21:50:00,QLD1,HLWF1,0.0,0.0,0.0,59.6,solar,Haughton Solar Farm,QLD
2025-09-09 07:50:00,SA1,LADBROK1,2.5,2.3,47.8,12.3,gas,Ladbroke Grove,SA
2025-10-01 19:55:00,NSW1,BAYSW2,549.1,547.5,594.6,7.9,coal,Bayswater,NSW
2025-09-21 07:20:00,TAS1,DARWIN1,13.4,13.2,50.5,87.0,hydro,Darwin,TAS
2025-07-23 20:10:00,VIC1,LOYB2,446.7,444.8,482.4,7.1,coal,Loy Yang B,VIC
2025-06-29 13:30:00,SA1,LKBONNY4,28.5,28.3,29.0,164.2,solar,Lake Bonney Solar,SA
2025-07-31 18:35:00,NSW1,VALES1,584.2,568.3,603.3,8.0,coal,Vales Point,NSW
2025-10-09 16:55:00,NSW1,MURRAY1,760.8,766.4,930.8,61.2,hydro,Murray 1,NSW
2025-09-16 21:25:00,NSW1,BAYSW2,558.3,572.9,563.8,7.6,coal,Bayswater,NSW
2025-09-15 02:15:00,NSW1,VALES1,559.4,559.5,576.5,4.3,coal,Vales Point,NSW
2025-06-16 17:30:00,QLD1,TARONG2,363.0,370.7,395.2,7.3,coal,Tarong,QLD
2025-05-25 17:40:00,SA1,LKBONNY4,13.5,13.7,13.7,79.8,solar,Lake Bonney Solar,SA
