settlement_date,region_id,rrp,raise_6sec,lower_6sec,total_demand_mw,net_interchange,scheduled_generation
2025-11-12 12:30:00,SA1,19.84,2.17,0.26,1470.4,-128.5,1393.5
2025-08-07 13:30:00,TAS1,100.41,0.7,3.67,1121.2,-48.2,1220.0
2025-06-13 04:00:00,VIC1,80.93,0.93,0.89,3679.4,-105.6,3609.4
2025-10-14 08:00:00,VIC1,84.88,1.0,1.32,5287.5,-107.2,5299.0
2025-07-29 00:30:00,QLD1,138.67,3.23,0.48,4148.9,-932.2,5126.5
2025-11-19 19:30:00,SA1,448.58,11.78,7.09,1791.8,-88.2,1842.6
2025-07-04 16:30:00,VIC1,160.26,4.81,2.48,5565.7,26.0,5110.0
2025-06-19 11:00:00,TAS1,147.75,5.19,1.27,1109.7,-108.8,1116.9
2025-05-30 09:00:00,TAS1,44.64,0.26,0.19,855.1,87.1,736.3
2025-06-18 14:00:00,SA1,67.13,3.65,0.4,1614.1,-29.1,1484.8
2025-10-23 01:00:00,VIC1,63.24,0.36,1.75,4015.5,310.9,3322.8
2025-09-07 22:00:00,TAS1,51.53,0.44,0.89,931.6,66.4,825.2
2025-10-21 02:30:00,VIC1,23.78,1.4,0.57,3757.2,161.5,3114.0
2025-07-31 17:30:00,TAS1,82.22,5.24,1.37,1353.7,18.3,1364.1
2025-06-19 19:00:00,VIC1,99.65,3.31,0.53,5244.5,280.1,4980.4
2025-10-19 11:00:00,QLD1,81.35,2.14,1.43,5379.1,-425.2,5948.8
2025-07-16 20:00:00,VIC1,111.5,2.87,3.62,5092.7,-110.7,4855.4
2025-09-07 19:00:00,NSW1,133.73,4.33,3.55,8323.7,130.4,7493.5
2025-11-12 09:00:00,TAS1,99.79,0.73,3.18,837.3,-27.4,807.0
2025-06-29 01:30:00,QLD1,126.14,3.73,4.22,5060.2,-391.5,5257.6
2025-09-05 13:30:00,TAS1,61.51,2.4,0.5,1005.5,-58.2,1050.2
2025-08-29 10:30:00,SA1,90.89,2.61,0.47,1537.2,44.1,1288.1
2025-08-03 21:30:00,SA1,66.82,1.38,0.33,1637.8,-162.7,1720.9
2025-07-15 07:00:00,SA1,85.61,0.57,0.5,1308.9,104.1,1069.5
2025-05-30 18:00:00,VIC1,317.11,21.87,3.04,6091.2,-114.1,6347.7
2025-07-29 22:30:00,NSW1,82.76,1.32,1.71,6831.7,-87.2,6048.2
2025-06-23 22:30:00,TAS1,106.83,1.8,1.17,1032.7,75.8,972.4
2025-08-09 14:00:00,SA1,40.38,3.03,0.8,1593.2,59.1,1608.7
2025-09-02 03:30:00,QLD1,84.92,1.39,0.43,4705.9,402.1,3871.1
2025-08-02 22:30:00,QLD1,75.02,6.05,0.74,6769.8,-1.9,6191.6
2025-11-13 06:30:00,QLD1,65.37,4.07,1.46,5561.1,-326.7,5646.2
2025-05-25 14:30:00,QLD1,141.21,2.41,7.02,7019.2,874.3,5820.1
2025-07-11 17:00:00,NSW1,283.56,3.58,3.75,8190.7,-118.8,7188.0
2025-07-28 05:00:00,VIC1,61.12,1.59,1.1,3720.7,-589.6,4433.9
2025-10-31 16:30:00,SA1,277.56,3.28,45.46,1577.3,25.3,1488.6
2025-08-25 13:30:00,NSW1,67.93,1.68,1.11,6629.5,102.9,5567.8
2025-08-02 19:00:00,QLD1,127.02,0.4,0.73,6775.0,466.2,6198.6
2025-06-19 21:00:00,QLD1,79.34,4.09,2.16,5730.3,292.6,4657.6
2025-07-30 08:00:00,NSW1,61.93,0.7,0.71,7228.2,-261.5,6583.4
2025-11-20 07:00:00,VIC1,161.92,4.35,1.03,5274.2,20.5,4609.3
2025-06-30 09:30:00,SA1,53.9,2.65,0.75,1477.4,-252.7,1538.4
2025-06-03 13:00:00,VIC1,91.04,0.59,0.71,5255.4,90.1,5312.4
2025-08-23 12:30:00,NSW1,51.86,1.07,1.79,7138.5,-1075.0,8084.0
2025-07-06 03:30:00,TAS1,140.25,3.58,4.49,605.6,41.3,484.7
2025-10-02 05:00:00,SA1,109.96,2.5,0.73,1024.3,-76.9,1141.6
2025-06-20 02:30:00,VIC1,34.61,1.06,1.01,3153.1,472.7,2764.0
2025-10-23 03:30:00,QLD1,48.13,1.07,2.8,4577.3,-224.3,4532.3
2025-11-08 13:00:00,VIC1,107.88,0.78,1.31,4409.8,-326.1,4065.9
2025-08-14 09:30:00,SA1,87.21,1.14,1.0,1432.4,-88.3,1363.9
2025-09-24 22:00:00,SA1,112.83,0.92,3.94,1345.3,-197.4,1445.1
2025-07-27 07:30:00,SA1,71.32,1.15,2.12,1275.0,-69.6,1276.1
2025-09-03 22:00:00,TAS1,79.65,2.63,0.31,1025.3,-73.5,1009.1
2025-09-16 06:00:00,QLD1,124.83,5.19,2.65,6152.6,160.2,6052.9
2025-10-21 02:30:00,VIC1,61.88,0.95,0.61,3460.4,-80.8,3020.8
2025-09-29 17:00:00,TAS1,132.08,2.75,5.3,1302.9,-5.9,1301.7
2025-11-09 04:30:00,SA1,74.3,1.68,0.75,1244.2,66.4,1048.3
2025-08-10 22:30:00,TAS1,135.68,2.28,10.17,1152.1,76.7,1062.8
2025-10-24 19:00:00,QLD1,315.88,11.69,13.4,8711.0,-686.0,8411.2
2025-10-22 15:00:00,SA1,122.48,3.01,1.11,1424.8,7.7,1404.6
2025-06-01 18:30:00,SA1,481.26,4.26,5.61,1913.5,-116.2,1969.3
2025-11-06 17:30:00,SA1,284.6,12.19,7.81,1803.3,-103.6,1862.2
2025-08-03 13:00:00,NSW1,87.04,1.48,0.47,7297.9,157.8,6581.7
2025-06-13 10:00:00,VIC1,129.47,0.24,1.83,5256.4,-460.2,5367.8
2025-11-12 18:30:00,NSW1,68.63,0.67,0.47,8038.7,1010.5,6743.7
2025-09-21 19:00:00,NSW1,208.79,1.91,10.14,7449.4,-613.6,7490.7
2025-11-14 20:30:00,SA1,35.86,0.23,1.25,1497.7,-208.3,1647.9
2025-10-09 15:00:00,TAS1,74.09,0.61,0.89,948.3,20.7,902.6
2025-11-17 21:00:00,QLD1,89.89,1.79,1.43,6070.9,-192.5,6465.3
2025-08-13 08:00:00,NSW1,99.28,3.41,3.2,6392.5,-1091.2,6882.2
2025-06-23 21:00:00,QLD1,108.2,0.96,2.33,6018.6,603.2,5209.0
2025-11-01 23:30:00,QLD1,42.3,0.68,1.97,7016.2,-280.7,6409.7
2025-06-14 18:00:00,NSW1,128.69,1.38,3.19,8488.7,516.5,7137.0
2025-08-02 13:30:00,QLD1,82.58,0.33,0.45,6215.1,996.7,4698.8
2025-11-16 00:30:00,SA1,70.05,1.92,2.13,1094.7,26.7,1056.7
2025-06-16 09:00:00,QLD1,108.35,2.21,1.28,7477.5,-182.6,7638.9
2025-08-31 20:30:00,NSW1,104.84,2.22,2.39,6616.7,-678.8,7359.3
2025-09-15 15:30:00,SA1,40.51,1.5,1.06,1356.2,83.2,1263.6
2025-10-30 13:00:00,TAS1,60.75,0.63,1.61,1041.5,-90.8,1095.9
2025-10-27 23:00:00,VIC1,225.0,4.3,5.95,4984.2,13.5,4769.0
2025-09-05 15:30:00,QLD1,68.38,0.61,0.97,6193.5,-153.2,5709.8
2025-11-21 16:00:00,NSW1,198.85,3.0,5.93,6991.7,-34.0,6115.6
2025-07-28 06:00:00,TAS1,56.96,0.8,0.82,910.5,-87.8,1008.9
2025-07-05 12:00:00,NSW1,85.59,2.56,4.27,6899.4,581.9,6326.0
2025-07-05 00:30:00,QLD1,42.24,0.45,1.28,4773.6,-60.6,4582.3
2025-07-23 15:00:00,SA1,84.51,0.93,2.13,1303.6,23.1,1344.2
2025-08-02 05:30:00,TAS1,91.98,1.36,2.43,773.8,-118.9,921.7
2025-05-29 13:30:00,SA1,46.13,1.56,0.15,1506.4,4.4,1451.3
2025-08-17 12:30:00,QLD1,42.82,0.49,0.26,5897.3,-307.5,6051.6
2025-08-15 21:30:00,VIC1,47.55,0.81,1.08,4284.1,995.1,3014.3
2025-11-11 06:00:00,NSW1,88.59,0.62,1.9,6283.7,-1373.9,7066.0
2025-07-31 07:00:00,QLD1,148.9,4.03,1.01,5247.8,207.6,4769.1
2025-08-20 21:30:00,NSW1,169.26,2.14,3.12,6840.9,472.8,5894.3
2025-06-17 21:00:00,TAS1,67.37,0.85,0.97,1100.4,96.7,970.3
2025-06-10 00:00:00,QLD1,55.69,1.26,0.67,4009.0,-190.4,3914.2
2025-06-07 21:30:00,VIC1,90.41,1.9,1.59,4757.5,26.2,4604.6
2025-06-29 08:30:00,VIC1,82.65,0.84,0.26,5558.5,-25.1,5146.0
2025-10-31 12:30:00,QLD1,61.8,1.08,0.82,5449.5,-393.4,5495.8
2025-08-14 15:00:00,TAS1,149.0,4.18,0.8,1055.7,-73.0,1107.6
2025-08-28 09:30:00,VIC1,108.58,2.17,1.95,5078.7,-407.8,5222.5
2025-09-20 06:30:00,TAS1,173.14,5.05,4.57,939.6,-93.8,1029.5
2025-09-30 05:00:00,QLD1,228.61,6.67,2.22,4595.7,8.0,4116.7
2025-08-13 08:30:00,VIC1,104.33,4.24,0.65,5463.3,690.5,4183.9
2025-06-05 17:00:00,TAS1,142.3,5.98,2.5,1210.0,135.0,1103.1
2025-11-17 03:00:00,VIC1,75.17,8.71,3.6,4068.8,-320.6,4522.9
2025-08-14 12:30:00,QLD1,91.8,0.64,6.63,6403.0,240.6,5501.4
2025-10-24 08:30:00,TAS1,123.13,1.1,1.88,1013.2,53.0,911.1
2025-11-16 00:30:00,TAS1,56.27,1.3,1.98,772.4,1.8,800.8
2025-05-30 14:00:00,SA1,62.06,0.82,0.68,1305.8,-54.6,1297.4
2025-09-19 18:30:00,VIC1,170.29,2.98,6.69,6896.6,-4.9,6646.0
2025-06-18 13:30:00,TAS1,9681.6,41.8,82.98,1017.0,-72.2,938.8
2025-08-01 01:30:00,TAS1,44.64,1.0,0.95,883.1,70.4,757.0
2025-11-19 21:00:00,NSW1,246.94,8.33,5.15,7141.9,122.6,6822.7
2025-09-12 09:00:00,SA1,94.62,2.59,1.98,1372.6,-136.6,1342.3
2025-09-17 20:00:00,NSW1,94.02,1.94,1.12,7228.6,-395.5,7613.8
2025-06-07 07:00:00,QLD1,368.57,7.75,11.7,7112.4,-427.1,7701.1
2025-06-09 19:00:00,QLD1,359.71,1.17,14.32,7149.1,-921.2,8198.2
2025-10-01 06:30:00,NSW1,100.41,1.09,0.9,6278.0,915.0,5614.9
2025-07-11 17:00:00,VIC1,295.58,1.7,2.97,6130.8,84.4,6117.3
2025-08-24 09:30:00,NSW1,65.08,0.61,0.8,6499.8,-60.2,6022.6
2025-09-25 15:00:00,VIC1,113.56,5.13,1.8,5128.5,98.7,4492.8
2025-11-11 11:00:00,VIC1,176.61,5.44,3.93,5610.1,-529.1,5879.5
2025-08-03 00:30:00,QLD1,49.69,0.52,0.94,5113.1,317.2,4902.8
2025-11-20 16:30:00,TAS1,156.78,5.56,2.82,1304.7,27.2,1128.1
2025-11-19 22:30:00,VIC1,196.34,0.96,2.92,5285.7,603.1,4643.6
2025-10-07 19:00:00,NSW1,63.82,0.85,0.75,6987.6,532.9,5995.2
2025-09-28 18:00:00,VIC1,305.93,7.44,20.75,6049.5,-519.7,6337.2
2025-07-05 22:00:00,QLD1,39.13,0.96,0.98,5795.4,-273.9,5347.6
2025-08-16 11:30:00,TAS1,89.91,1.84,3.72,960.8,-86.8,939.6
2025-08-21 05:00:00,QLD1,67.48,1.12,1.12,3909.6,-361.5,4226.5
2025-07-16 23:30:00,VIC1,38.55,1.03,2.48,5264.4,-5.4,4990.8
2025-11-13 16:30:00,TAS1,141.51,0.97,6.26,1295.1,-109.1,1280.8
2025-10-04 00:00:00,QLD1,79.34,0.61,4.12,4488.8,-64.7,4403.7
2025-08-16 08:00:00,NSW1,106.81,1.82,2.39,7119.5,-224.7,7364.2
2025-07-01 17:00:00,VIC1,45.48,2.19,0.85,6061.6,-201.1,5966.7
2025-07-08 02:00:00,TAS1,88.98,0.62,0.09,836.0,-133.5,975.0
2025-08-03 23:30:00,NSW1,66.82,3.04,0.33,7131.1,-273.0,7393.2
2025-07-13 18:00:00,VIC1,407.75,3.45,26.64,6216.3,230.2,6119.5
2025-08-17 07:30:00,SA1,99.63,2.32,2.89,1588.4,-256.7,1927.7
2025-09-09 11:00:00,NSW1,53.3,0.98,2.11,7289.2,3.7,7103.0
2025-11-15 15:00:00,SA1,39.47,0.96,0.19,1504.0,13.7,1537.5
2025-09-10 00:30:00,VIC1,53.41,0.69,3.72,3624.0,770.0,2652.5
2025-07-23 05:30:00,VIC1,115.08,9.28,6.34,4115.2,-524.9,4622.1
2025-07-27 07:00:00,VIC1,57.04,0.3,0.87,4994.2,379.9,4724.2
2025-06-01 15:30:00,SA1,75.61,1.06,1.58,1321.7,142.8,1127.7
2025-11-08 22:00:00,VIC1,111.07,0.72,0.47,5320.0,409.8,4295.4
2025-09-17 13:30:00,TAS1,69.11,1.11,0.2,849.8,-154.4,1013.4
2025-06-24 07:00:00,NSW1,76.07,2.3,1.88,7669.7,-641.6,7161.7
2025-10-30 08:30:00,SA1,97.03,2.48,0.38,1398.1,-169.9,1533.6
2025-08-11 06:00:00,TAS1,32.75,1.12,9.51,1116.4,54.9,1079.2
2025-11-12 01:30:00,NSW1,130.92,0.36,5.67,4978.0,-288.9,5044.7
2025-10-27 10:30:00,QLD1,115.92,1.43,0.27,6390.3,337.1,6310.6
2025-07-06 11:30:00,QLD1,59.4,0.33,2.15,7147.3,-1105.7,7254.9
2025-10-25 12:30:00,QLD1,131.8,3.66,1.17,6389.6,541.2,5676.3
2025-10-24 01:00:00,VIC1,178.98,1.04,6.56,3595.3,820.1,2755.2
2025-09-06 05:30:00,NSW1,97.18,0.26,1.45,4814.4,-454.9,5184.5
2025-05-28 09:30:00,QLD1,86.45,1.2,3.35,6195.2,473.7,5464.4
2025-07-07 22:30:00,NSW1,98.01,12.76,1.13,6658.5,356.6,6388.4
2025-08-04 19:00:00,QLD1,503.8,12.25,7.4,8340.7,1391.1,6957.1
2025-07-29 16:30:00,NSW1,575.24,18.94,27.8,7730.9,525.4,6994.8
2025-11-10 01:00:00,VIC1,68.19,0.46,0.36,3490.4,-52.3,3549.5
2025-07-27 00:30:00,VIC1,88.84,0.86,2.94,3785.8,286.0,3010.5
2025-11-09 02:30:00,NSW1,100.42,1.32,1.15,4996.1,169.4,4316.7
2025-06-21 04:00:00,SA1,113.07,2.23,2.85,1013.0,341.1,703.9
2025-11-21 00:00:00,TAS1,76.33,1.22,0.73,791.3,11.1,750.1
2025-08-27 12:00:00,NSW1,110.47,3.07,3.67,6504.1,557.8,5105.9
2025-06-07 15:30:00,QLD1,49.92,0.32,0.18,6571.0,324.9,6242.3
2025-09-19 09:30:00,NSW1,-217.14,4.92,11.77,6880.8,-171.5,7274.0
2025-10-27 22:30:00,QLD1,47.8,2.15,1.55,6238.0,463.6,5747.6
2025-10-13 23:00:00,TAS1,58.48,1.4,1.32,1049.4,21.2,898.4
2025-11-18 03:00:00,VIC1,63.87,4.22,0.73,4034.8,-992.2,5158.7
2025-09-22 10:00:00,VIC1,51.83,0.96,0.87,5210.1,-509.7,5044.7
2025-09-12 14:00:00,TAS1,34.93,0.91,0.99,955.9,-36.3,864.0
2025-09-02 03:30:00,TAS1,41.97,1.84,0.92,843.3,-125.1,891.8
2025-08-18 08:30:00,SA1,96.11,0.99,1.79,1331.6,156.8,1199.4
2025-09-17 14:00:00,SA1,49.1,5.88,0.49,1666.7,-162.3,1688.1
2025-08-07 06:00:00,VIC1,146.5,2.88,0.73,5472.3,234.2,5108.0
2025-08-04 21:30:00,SA1,103.75,12.9,0.28,1476.3,63.2,1226.1
2025-09-23 13:00:00,NSW1,50.89,0.92,2.15,7320.6,110.3,6570.5
2025-09-18 18:00:00,QLD1,127.84,6.51,3.64,7908.8,-668.8,8067.1
2025-08-23 15:30:00,QLD1,149.3,14.45,0.86,6499.9,-200.3,5894.6
2025-06-07 20:30:00,TAS1,65.48,0.38,2.45,979.9,-0.4,1013.1
2025-07-19 16:00:00,TAS1,107.95,6.63,1.93,1294.6,32.2,1275.8
2025-07-25 01:00:00,VIC1,86.35,2.96,0.63,4417.3,-323.8,4811.6
2025-09-14 14:30:00,NSW1,53.47,0.28,0.58,6948.2,127.2,6206.5
2025-07-02 04:30:00,NSW1,94.83,3.16,0.26,5625.0,222.1,5360.2
2025-09-23 23:00:00,QLD1,149.04,2.19,1.49,6524.6,374.3,5715.9
2025-08-14 19:00:00,NSW1,222.49,8.02,1.06,9151.1,-153.9,8367.8
2025-10-05 09:30:00,SA1,64.8,1.1,0.57,1646.2,23.2,1413.7
2025-05-25 15:00:00,VIC1,28.47,0.32,0.68,5120.7,-100.1,4857.0
2025-09-25 21:30:00,NSW1,60.41,0.38,0.49,7335.8,1059.0,6050.5
2025-09-01 00:00:00,TAS1,125.38,2.51,3.93,834.1,92.3,745.3
2025-08-27 12:30:00,QLD1,32.56,4.13,0.93,5736.6,454.7,5026.7
2025-05-25 01:00:00,SA1,61.19,2.73,5.65,886.3,263.1,582.4
2025-06-09 08:00:00,SA1,42.35,0.64,2.83,1402.5,60.3,1364.2
2025-10-12 14:30:00,VIC1,117.57,0.54,2.19,4801.4,-333.2,5108.8
2025-06-13 18:30:00,VIC1,56.35,1.57,0.25,6013.6,469.9,5330.8
2025-06-13 07:30:00,NSW1,152.49,4.25,1.99,8197.9,-737.4,9268.3
2025-07-27 08:30:00,QLD1,95.67,0.96,0.76,5871.1,-154.7,5921.7
2025-07-20 04:30:00,SA1,38.61,0.48,1.02,1157.8,-211.9,1183.1
2025-07-15 22:30:00,SA1,125.79,7.46,2.75,1410.8,57.9,1236.5
2025-06-25 09:30:00,SA1,54.14,0.77,1.28,1436.2,-98.0,1561.6
2025-10-31 06:00:00,TAS1,76.22,1.8,0.78,1096.9,3.7,954.8
2025-09-23 06:30:00,QLD1,207.5,8.17,3.6,6470.4,435.7,5526.1
2025-09-19 16:00:00,SA1,474.22,2.53,3.17,1835.0,-204.4,1969.2
2025-05-25 20:30:00,VIC1,76.37,0.74,0.88,5180.7,327.5,4568.3
2025-05-26 22:00:00,VIC1,137.85,3.49,10.76,4918.8,387.8,4619.0
2025-07-09 15:00:00,TAS1,36.15,1.03,1.81,1000.1,-50.1,963.7
2025-10-16 19:30:00,QLD1,175.35,26.85,2.01,8690.8,743.6,7206.1
2025-07-12 13:00:00,TAS1,38.12,0.67,6.19,1165.0,89.2,1091.0
2025-11-09 20:00:00,QLD1,122.96,7.33,1.61,6474.6,-150.9,6941.2
2025-07-03 11:00:00,QLD1,77.33,0.7,1.09,5863.0,987.0,5027.9
2025-07-02 02:30:00,QLD1,69.54,0.74,0.48,4547.2,-629.8,4844.2
2025-08-15 17:00:00,QLD1,381.81,2.67,8.15,8160.2,533.3,7713.0
2025-07-26 03:30:00,VIC1,-673.58,2.35,13.98,4008.5,-218.4,4384.7
2025-09-03 16:30:00,SA1,916.05,11.27,25.99,1745.6,17.9,1651.0
2025-10-09 00:00:00,NSW1,100.1,2.23,0.54,5328.9,255.2,4650.8
2025-09-08 21:00:00,SA1,93.74,1.92,1.2,1369.3,-26.0,1260.8
2025-06-20 22:00:00,QLD1,43.73,0.44,18.33,6784.5,-199.9,6406.4
2025-08-29 23:30:00,TAS1,123.94,1.26,2.49,975.1,-13.9,964.2
2025-11-02 23:30:00,NSW1,157.11,4.87,4.89,6915.1,637.6,6088.5
2025-11-21 14:30:00,VIC1,71.34,0.69,1.04,4538.6,337.2,3611.4
2025-09-08 21:30:00,TAS1,79.88,0.7,2.55,953.9,88.0,893.8
2025-10-14 00:30:00,TAS1,79.83,0.74,0.73,770.7,101.7,575.6
2025-10-09 00:00:00,QLD1,220.1,1.73,0.93,4764.3,58.1,4522.4
2025-06-09 18:00:00,TAS1,232.13,5.16,2.18,1225.3,128.4,1004.2
2025-07-25 17:00:00,QLD1,297.24,10.88,9.0,6947.0,-527.4,7503.8
2025-06-04 01:00:00,VIC1,124.23,0.93,1.45,4525.0,84.5,4130.1
2025-11-20 17:30:00,VIC1,166.98,3.36,6.89,5999.8,-581.2,5753.7
2025-10-21 20:30:00,NSW1,73.82,4.07,1.98,7254.1,-1584.7,8097.5
2025-06-23 17:30:00,TAS1,112.97,5.52,1.83,1325.2,-82.7,1302.0
2025-06-30 09:30:00,QLD1,60.19,1.12,4.79,6299.4,-764.5,7248.6
2025-11-03 23:00:00,TAS1,120.64,2.68,2.06,1062.8,-22.4,1044.8
2025-11-04 03:30:00,QLD1,93.79,11.58,4.72,4714.0,-718.1,5312.6
2025-10-25 09:00:00,VIC1,60.92,2.54,1.86,5683.0,-569.2,6482.4
2025-08-28 23:00:00,SA1,78.83,0.6,2.17,1567.0,31.5,1458.2
2025-08-30 09:30:00,SA1,145.18,10.03,2.04,1401.3,-70.6,1307.8
2025-06-02 17:30:00,QLD1,212.36,9.56,4.58,5969.7,-500.9,5762.0
2025-06-30 01:30:00,SA1,36.37,0.39,0.67,1106.6,-121.3,1231.1
2025-08-08 15:30:00,SA1,80.81,0.97,2.17,1302.6,-130.5,1439.8
2025-11-17 19:00:00,QLD1,486.19,3.19,42.09,7064.0,-145.1,6197.5
2025-09-23 00:00:00,VIC1,63.37,1.87,0.85,4136.5,-554.9,4710.5
2025-05-31 08:00:00,SA1,76.63,1.81,0.75,1619.2,61.5,1447.0
2025-10-23 12:00:00,VIC1,117.09,0.95,1.21,5108.3,551.8,3919.4
2025-06-25 20:30:00,QLD1,79.35,0.47,0.15,6133.2,320.2,5364.5
2025-11-15 08:30:00,SA1,77.88,2.57,8.83,1415.7,140.0,1291.6
2025-10-22 13:00:00,NSW1,50.65,0.57,1.6,7562.1,-323.0,6886.5
2025-09-25 12:00:00,NSW1,77.43,0.79,0.27,7171.1,-1056.7,7520.4
2025-09-05 16:30:00,QLD1,99.86,1.4,3.01,6502.8,1872.7,4471.1
2025-11-18 20:00:00,TAS1,64.93,1.79,0.84,1063.2,-112.5,1126.5
2025-07-30 00:30:00,SA1,290.75,6.51,4.57,980.8,80.4,938.0
2025-07-13 18:00:00,QLD1,302.07,8.63,1.97,7527.7,22.8,6449.1
2025-08-29 16:30:00,VIC1,126.45,2.04,0.89,6805.6,-798.5,6961.4
2025-05-27 15:00:00,TAS1,147.15,1.61,0.79,943.8,-84.4,956.3
2025-10-05 02:30:00,SA1,38.71,5.57,1.53,1013.1,-71.2,1123.8
2025-05-31 23:00:00,TAS1,56.62,2.46,1.21,1064.9,73.1,918.7
2025-09-02 05:30:00,SA1,79.89,0.99,2.04,1095.3,64.3,974.1
2025-08-06 22:00:00,SA1,134.87,2.35,4.12,1487.8,83.1,1223.7
2025-08-19 04:00:00,SA1,104.92,1.22,2.21,1037.2,164.9,773.1
2025-09-27 13:30:00,SA1,81.36,1.61,2.16,1387.1,-197.4,1541.0
2025-10-15 18:30:00,VIC1,375.04,3.74,14.01,6437.3,-150.7,5913.9
2025-10-19 11:30:00,VIC1,57.44,0.74,1.2,5253.3,600.8,4660.9
2025-06-09 19:30:00,TAS1,288.94,6.25,2.91,1164.3,33.5,1107.3
2025-09-12 15:00:00,NSW1,64.37,3.18,1.47,7121.7,-516.7,7644.6
2025-06-15 04:00:00,SA1,79.66,3.21,0.62,1153.1,-45.9,1048.0
2025-07-07 09:00:00,VIC1,87.0,1.77,1.3,4943.0,36.7,4212.4
2025-11-12 15:00:00,TAS1,72.41,0.87,1.11,1042.7,50.6,911.6
2025-10-31 18:30:00,SA1,331.63,9.9,5.05,1445.0,-194.8,1677.9
2025-09-18 11:30:00,SA1,64.1,0.34,1.16,1529.0,-57.7,1386.5
2025-06-15 10:30:00,TAS1,90.28,8.12,1.38,986.5,45.5,847.5
2025-10-06 01:30:00,VIC1,98.72,1.59,1.06,3911.3,665.5,3252.0
2025-06-24 23:30:00,QLD1,59.37,0.64,2.16,6460.7,-425.4,6559.4
2025-07-18 15:30:00,VIC1,107.28,2.47,0.31,5138.4,235.9,4352.6
2025-09-25 16:30:00,NSW1,56.08,0.58,0.91,8109.8,561.9,7742.4
2025-09-26 11:30:00,VIC1,-24.64,0.27,0.95,4710.2,78.4,4341.2
2025-08-09 04:30:00,NSW1,85.29,0.65,0.87,4848.4,-769.3,5725.1
2025-10-02 18:00:00,TAS1,356.84,2.22,25.68,1049.4,214.4,762.3
2025-11-15 08:00:00,NSW1,107.43,1.66,1.76,7507.2,-797.8,7210.9
2025-08-29 18:00:00,QLD1,154.25,3.64,0.89,7296.6,292.9,6684.4
2025-11-18 11:30:00,VIC1,149.83,4.78,4.62,5092.6,-131.4,4730.4
2025-11-01 20:30:00,TAS1,164.75,2.74,24.49,1198.0,66.5,1085.9
2025-05-26 01:00:00,TAS1,83.5,7.35,0.5,621.6,79.1,551.9
2025-10-09 23:30:00,VIC1,71.37,2.04,0.37,4897.6,289.9,4483.3
2025-06-12 15:30:00,SA1,35.6,0.64,0.68,1395.8,157.2,1293.8
2025-10-22 07:30:00,NSW1,49.68,1.14,2.72,6023.2,-73.3,5533.6
2025-10-29 17:30:00,TAS1,190.6,2.17,5.79,1330.2,-7.3,1193.9
2025-07-19 16:00:00,QLD1,581.52,9.18,3.84,7726.3,173.4,6935.4
2025-07-01 10:30:00,QLD1,117.89,4.01,0.72,5696.1,400.2,5368.2
2025-07-27 00:00:00,NSW1,27.58,1.24,1.09,5467.5,353.2,4944.8
2025-06-25 04:30:00,VIC1,49.64,1.13,1.26,3736.6,609.0,3028.3
2025-06-06 19:00:00,VIC1,354.7,14.37,4.68,5611.6,11.7,5092.9
2025-08-09 11:00:00,QLD1,88.73,1.62,4.26,6606.8,27.2,5815.1
2025-10-27 15:30:00,QLD1,81.67,0.72,1.56,5952.9,166.7,5920.6
2025-09-06 06:30:00,QLD1,94.58,7.13,0.4,5783.0,-107.8,5087.2
2025-07-03 03:30:00,QLD1,127.44,6.33,0.79,4716.4,503.7,3692.5
2025-06-07 18:30:00,QLD1,250.18,2.66,3.35,7124.6,177.7,6717.7
2025-08-08 00:00:00,TAS1,180.02,4.11,4.1,691.5,31.3,584.8
2025-11-03 19:00:00,NSW1,119.95,1.93,3.19,7856.5,-283.3,7068.8
2025-11-20 15:30:00,TAS1,64.78,0.63,0.87,1096.7,-75.0,1054.2
2025-10-02 18:00:00,SA1,618.7,6.84,14.79,1888.5,310.8,1547.6
2025-06-20 15:30:00,QLD1,75.03,1.27,0.4,6527.4,-561.2,7263.4
2025-06-22 10:00:00,SA1,174.98,1.35,7.55,1563.3,-181.8,1629.8
2025-09-29 05:00:00,NSW1,33.27,2.35,0.89,5337.2,-837.3,5928.6
2025-10-16 14:00:00,VIC1,76.28,4.05,0.5,4631.1,-39.6,4523.5
2025-11-08 02:00:00,VIC1,195.06,9.21,1.65,3919.1,787.6,2896.6
2025-09-02 10:30:00,SA1,99.47,0.73,2.36,1548.6,284.0,1309.7
2025-09-11 23:00:00,TAS1,105.85,4.03,0.62,1079.4,33.4,1029.8
2025-10-23 16:30:00,NSW1,183.2,9.49,6.33,8154.1,-950.2,8811.9
2025-11-09 19:30:00,TAS1,162.6,1.3,3.07,1223.6,-31.5,1167.3
2025-08-07 11:00:00,VIC1,162.97,1.6,6.23,5307.6,265.7,5292.5
2025-10-23 21:30:00,NSW1,71.66,1.87,1.03,6652.6,731.8,5454.4
2025-08-11 22:30:00,NSW1,72.26,5.67,1.43,7138.3,-382.8,7864.8
2025-06-07 09:30:00,TAS1,52.28,0.67,0.59,926.6,102.5,739.5
2025-08-22 23:30:00,VIC1,43.51,1.18,0.93,5110.6,-42.6,5351.3
2025-05-27 16:30:00,VIC1,63.54,0.5,2.75,5934.2,-360.5,6467.9
2025-07-17 13:30:00,NSW1,64.12,0.44,0.73,7109.8,474.3,5781.3
2025-09-12 16:00:00,VIC1,88.36,3.12,1.87,4952.9,683.2,4022.0
