event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
e3e02c0b-c121-413b-a908-66ae5507fc50,emergency,NSW,Dubbo,3016,2025-10-28T04:49:22,2025-10-28T05:59:22,70,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00396,0.003022
7c355d5a-ac0c-4a0e-b01f-85bd1c7358bd,emergency,WA,Broome,40,2025-04-08T08:45:57,2025-04-08T09:43:57,58,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,4.3e-05,4e-05
abbb7ac5-cf50-456d-b23a-d4cc5fd9b333,unplanned,VIC,Sunbury,384,2025-11-27T05:51:19,2025-11-27T06:49:19,58,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000324,0.000345
8f9dd91b-078e-49e8-8a94-c7c6407c76da,unplanned,VIC,Latrobe Valley,262,2025-02-15T02:23:51,2025-02-15T03:06:51,43,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000202,0.000254
96c12537-ad7d-4281-bd0c-ad8cb1d2a702,emergency,VIC,Sunbury,2616,2024-05-08T11:00:53,2024-05-08T13:08:53,128,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00518,0.002908
e222a3c1-2cd6-4b20-a053-db088a9274ef,planned,VIC,Wodonga,1278,2025-01-08T13:00:03,2025-01-08T13:34:03,34,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000685,0.001286
a99929f4-ee59-42b5-bbaa-8872152c1324,unplanned,QLD,Townsville,199,2024-10-20T18:48:06,2024-10-20T22:03:06,195,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000653,0.000207
6159a9d8-4767-474c-aa66-1238b976fa9c,emergency,NSW,Sydney CBD,627,2023-10-01T22:44:49,2023-10-02T02:05:49,201,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.002439,0.000527
84b92755-52eb-4692-9eab-262fc8110e41,emergency,VIC,Melbourne CBD,1797,2025-05-10T13:15:10,2025-05-10T13:53:10,38,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001348,0.002026
19306200-70d1-4411-902f-5de60153880c,unplanned,SA,Murray Bridge,125,2024-08-09T21:51:35,2024-08-09T22:59:35,68,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000123,0.000111
af019e7f-90dc-4d68-b2a6-4eb46e8b2d27,unplanned,QLD,Sunshine Coast,559,2023-02-25T17:34:19,2023-02-25T17:57:19,23,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000211,0.000552
b0186b15-4fbf-4529-9414-20581cb482a4,unplanned,NSW,Port Macquarie,1207,2023-08-17T08:25:17,2023-08-17T09:39:17,74,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001231,0.001283
87361707-4349-486c-a916-0ff74cae4494,unplanned,VIC,Bendigo,288,2024-09-17T16:31:17,2024-09-17T18:09:17,98,unknown,Fault occurred during night hours. Patrol conducted at first light — no cause identified. Thermal camera deployed on re-energisation.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000525,0.000251
05342d34-f01c-4c0f-9d3d-0fa4d2eedf56,emergency,VIC,Melbourne CBD,543,2025-08-21T06:32:13,2025-08-21T06:42:13,10,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,9e-05,0.000519
42e2419e-da65-4ae5-98ba-26be4bb93540,unplanned,VIC,Sunbury,695,2025-08-14T05:24:23,2025-08-14T06:23:23,59,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000724,0.000572
0821b8b1-1979-4bff-ad53-8938e4e2516e,emergency,NSW,Tamworth,669,2023-07-08T13:43:21,2023-07-08T22:03:21,500,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.005379,0.000674
de7f7852-3ae4-42ab-af28-153bb08c772a,emergency,NSW,Sydney CBD,982,2024-07-01T07:20:03,2024-07-01T11:38:03,258,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.004616,0.001095
eecc8d45-e008-48c2-aaf6-76115fec2a0d,planned,QLD,Brisbane CBD,109,2023-10-07T01:09:55,2023-10-07T01:48:55,39,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,5.7e-05,9.3e-05
8ff763ee-26f6-49b0-86d6-95d8f005c431,planned,NSW,Albury,317,2024-10-11T08:24:59,2024-10-11T11:24:59,180,vegetation,Tree fell across multiple spans during night storm. Difficult terrain access extended restoration time by 3.5 hours.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.001014,0.000352
7ea8dff6-aa78-40c8-b2f7-ef211cdd5283,planned,WA,Perth CBD,59,2025-08-25T03:45:27,2025-08-25T05:37:27,112,vegetation,Bamboo encroachment from adjacent residential boundary — multiple contacts in 12-month period. Formal notice issued to landowner.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000114,5.9e-05
d7a5f0b9-70b8-40d0-9260-7fcdb3779f3d,unplanned,NSW,Port Macquarie,874,2023-08-22T15:05:23,2023-08-22T16:57:23,112,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.001483,0.000835
92df30bb-4e86-48a1-85d4-39cb69ef6a83,unplanned,QLD,Brisbane CBD,637,2025-01-17T01:58:33,2025-01-17T02:52:33,54,unknown,Fault occurred during night hours. Patrol conducted at first light — no cause identified. Thermal camera deployed on re-energisation.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000504,0.000527
1963d888-8d56-4bd0-8dee-528a9f866585,planned,SA,Victor Harbor,104,2025-10-17T09:33:15,2025-10-17T11:18:15,105,unknown,Fault occurred during night hours. Patrol conducted at first light — no cause identified. Thermal camera deployed on re-energisation.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000187,0.00012
fbeae872-7703-4fc8-99c9-73118c86eeb1,planned,NSW,Dubbo,1278,2023-10-13T20:52:50,2023-10-13T22:23:50,91,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.001843,0.001476
42b185e5-3007-43c1-9e15-2121e04a8ea0,planned,VIC,Latrobe Valley,534,2023-08-05T22:49:16,2023-08-06T01:44:16,175,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.001789,0.000539
98fef441-33a5-4ec4-aedc-deb6947d935b,unplanned,QLD,Gold Coast,179,2024-05-09T14:22:18,2024-05-09T18:15:18,233,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000591,0.00021
00643862-93a5-4e99-90da-4ca365852e0d,planned,SA,Whyalla,56,2025-04-19T18:00:31,2025-04-19T18:35:31,35,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,3.5e-05,6.5e-05
683b0015-b3b0-4f3a-8682-49347d89e8fa,unplanned,WA,Broome,151,2025-04-03T13:56:32,2025-04-03T15:02:32,66,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000163,0.000131
a9e6af01-53f2-4b84-8374-af413a3dc02e,planned,NSW,Sydney CBD,383,2025-12-30T07:48:49,2025-12-30T09:25:49,97,unknown,"Fault cause under investigation — protection operated correctly, fault current consistent with phase-to-earth event. No obvious cause identified during daylight patrol.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.00053,0.000335
d8cab3b0-f18a-4ddf-9bb8-212331f811a1,unplanned,NSW,Newcastle,2726,2024-02-16T04:10:10,2024-02-16T09:27:10,317,vegetation,Unplanned vegetation growth on private property contacted 11kV conductors — property owner notification and clearance order issued.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.012553,0.002512
45f4f0a5-d10a-40e7-97b8-c830cb2dae69,unplanned,SA,Renmark,182,2023-06-20T08:45:33,2023-06-20T09:15:33,30,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,9.9e-05,0.000158
1d55d684-e213-49be-9796-a296b9186b0c,planned,VIC,Sunbury,1112,2025-01-21T03:27:43,2025-01-21T05:00:43,93,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.001559,0.001136
37142b86-0faa-4eb0-bec6-465b639e93f5,planned,SA,Whyalla,42,2025-06-20T02:47:07,2025-06-20T03:23:07,36,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,2.1e-05,3.7e-05
18e57574-64f1-4774-b5b2-c7708941093b,unplanned,SA,Murray Bridge,774,2023-01-13T04:49:15,2023-01-13T05:17:15,28,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000387,0.000876
44598cde-2c05-4065-af41-5c7a56aca944,unplanned,NSW,Dubbo,1449,2024-11-29T08:05:12,2024-11-29T08:47:12,42,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000974,0.001702
d8d708f6-4099-4d46-9750-ef7a418d0d1d,unplanned,VIC,Wodonga,510,2024-06-04T22:38:03,2024-06-05T00:19:03,101,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000814,0.000575
c3d5857e-43fa-4d4f-9459-5d35f6139084,unplanned,SA,Port Pirie,66,2025-05-20T20:56:00,2025-05-20T22:55:00,119,weather,"Bushfire front crossed the transmission corridor, triggering two-pole flashover on 275kV circuit. Pre-emptive public safety power shutoff enacted for 8 feeders.",Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000155,7.9e-05
0588fd48-68c8-46ff-9285-08f1bac22860,planned,WA,Geraldton,20,2024-06-26T23:16:58,2024-06-27T00:24:58,68,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,2.6e-05,2.3e-05
ffd8ea0d-f50b-44b7-b0d3-9aaac228d222,unplanned,QLD,Cairns,171,2024-07-24T23:58:02,2024-07-25T01:09:02,71,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000217,0.000154
556a0dca-0980-471b-96ea-274f3e4f23e1,unplanned,WA,Geraldton,158,2023-12-06T22:54:29,2023-12-07T04:03:29,309,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000804,0.000168
155eb7d5-264d-4221-88e1-4946dad9604a,planned,QLD,Mackay,629,2025-11-13T08:17:43,2025-11-13T10:44:43,147,third_party,Crane boom contact with 33kV overhead line on construction site adjacent to substation. Site access permit issued by network — subsequent investigation found boom height exceeded permit conditions.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.001641,0.000581
90cb2ff8-58ce-43ae-beab-84e52109c2f0,planned,NSW,Tamworth,1709,2023-05-22T07:41:03,2023-05-22T09:07:03,86,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.002045,0.001382
8917443a-f9a4-4421-b01c-3d9d5a380117,unplanned,VIC,Sunbury,920,2023-08-13T05:48:53,2023-08-13T06:56:53,68,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000835,0.001021
abea22a5-06c9-4315-8ff9-62ae0458d074,planned,NSW,Wollongong,832,2024-08-31T17:44:31,2024-08-31T23:54:31,370,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.005033,0.000894
3d161378-f128-4c07-97e0-623af32cff8a,unplanned,NSW,Parramatta,370,2023-07-02T11:56:16,2023-07-02T12:42:16,46,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.0003,0.000426
5a9cc40f-b1c0-4228-83d7-0f5fdb77a28a,emergency,NSW,Port Macquarie,777,2023-07-26T22:05:50,2023-07-27T00:24:50,139,weather,"Heavy rainfall caused landslip, undermining pole foundations on steep terrain section of distribution feeder.",Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.001932,0.000897
c50b0f97-3f2e-4a19-88b5-1a17ac9f3cc9,planned,QLD,Toowoomba,84,2024-03-16T22:12:23,2024-03-16T23:45:23,93,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000127,9.7e-05
2ee9df53-b1ed-4eb6-aaf8-31e8cacaec8c,unplanned,NSW,Sydney CBD,292,2023-05-16T17:58:48,2023-05-16T18:12:48,14,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,5.5e-05,0.000269
8162eb72-f0c3-4e9d-8783-2733ad9bae86,planned,QLD,Brisbane CBD,370,2024-12-17T12:27:02,2024-12-17T14:00:02,93,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000551,0.000439
dff57dad-e082-40a8-816b-9191f3a5dee9,unplanned,QLD,Sunshine Coast,485,2023-01-05T03:37:23,2023-01-05T05:09:23,92,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000596,0.000391
eb5b116b-a9f8-4d43-ab30-0b9306a25cd5,unplanned,NSW,Port Macquarie,279,2025-03-30T00:35:06,2025-03-30T01:22:06,47,vegetation,Weed tree fell across 22kV line — species not present during last annual patrol. Ground crew responded within target response time.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000205,0.000299
5074f6d8-b5cd-42f9-a133-1532ab6c30ea,unplanned,QLD,Rockhampton,428,2025-06-06T04:20:53,2025-06-06T05:56:53,96,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.00065,0.000482
804de1e8-6d7a-49c3-ae50-c7c308195cb6,unplanned,NSW,Albury,1228,2023-03-27T13:50:54,2023-03-27T14:21:54,31,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000693,0.001419
6a6b5d5c-faa3-49e5-961a-59b7fbcf3677,unplanned,SA,Murray Bridge,407,2025-12-30T09:26:41,2025-12-30T11:36:41,130,vegetation,Vegetation contact on 66kV line during prescribed burn — firefighting aircraft operating in same corridor; additional hazard for crews.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.001029,0.000401
4f56fb23-a3f5-454a-a9a3-7c75f749566d,unplanned,VIC,Bendigo,305,2024-10-07T18:22:08,2024-10-07T20:33:08,131,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000727,0.000321
eff9dc7b-26c1-4aab-8f31-b22410f44335,planned,QLD,Mackay,303,2023-11-14T12:56:00,2023-11-14T15:26:00,150,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000621,0.000342
e00bbb20-c49e-4042-aea8-309055b5cadf,unplanned,QLD,Brisbane CBD,782,2024-01-04T08:52:46,2024-01-04T13:31:46,279,unknown,Cause not determined following detailed post-event investigation. Historical fault record suggests intermittent insulation weakness on this circuit section.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.003284,0.000784
a3023505-b3bc-4b08-b21c-c7bff6d63286,unplanned,NSW,Sydney CBD,3280,2024-02-20T00:46:14,2024-02-20T02:16:14,90,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.004144,0.003466
0675dbff-968a-4a6d-ba25-9ef92c7212c3,unplanned,SA,Victor Harbor,328,2023-09-14T14:13:28,2023-09-14T15:00:28,47,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000301,0.000282
5f5e2bb4-4393-4a30-84d3-a383ce9c060e,planned,WA,Kalgoorlie,311,2023-12-26T21:30:47,2023-12-27T03:14:47,344,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.001526,0.000332
0e89a656-3d1a-4ab7-b9ca-d8963a5d961e,planned,SA,Port Pirie,156,2025-06-20T16:51:14,2025-06-20T18:30:14,99,equipment_failure,Voltage regulator malfunction caused sustained over-voltage condition. Customer voltage complaints triggered investigation.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.00025,0.000143
f4c56524-265f-495b-914c-138e39d5034e,emergency,VIC,Latrobe Valley,462,2024-11-10T19:56:14,2024-11-10T21:04:14,68,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000434,0.000496
0e09acee-6dbf-4d5d-829c-8d9b4f9616e6,unplanned,VIC,Melbourne CBD,487,2023-08-26T06:27:15,2023-08-26T07:05:15,38,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000365,0.000477
cb5480b8-89ab-4d13-8f01-e2c8874355b0,emergency,SA,Victor Harbor,486,2024-08-18T08:52:25,2024-08-18T11:08:25,136,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000946,0.000433
580334b5-8d2e-4cd3-8cac-014badc3ca38,unplanned,VIC,Mornington Peninsula,350,2024-05-06T15:41:13,2024-05-06T16:31:13,50,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000253,0.000382
ef37417a-3f33-4115-b05a-e89def6868c9,unplanned,VIC,Ballarat,1123,2025-10-27T11:01:47,2025-10-27T13:05:47,124,equipment_failure,Cable joint failure on 11kV underground circuit — XLPE splice integrity compromised following trenching works by third party three months prior.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.002008,0.001291
7c4b8319-988c-4083-a80e-a491e2a08cd1,unplanned,QLD,Sunshine Coast,601,2024-08-06T08:07:02,2024-08-06T09:03:02,56,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000537,0.000656
1bbdb56c-c087-4558-b2b3-873be2438d65,unplanned,VIC,Mornington Peninsula,495,2025-06-29T17:02:11,2025-06-29T17:58:11,56,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.0005,0.000555
3aa77297-cbc6-4990-953f-89489e74fbc9,planned,NSW,Port Macquarie,618,2023-08-15T09:00:52,2023-08-15T12:49:52,229,unknown,"Fault cause under investigation — protection operated correctly, fault current consistent with phase-to-earth event. No obvious cause identified during daylight patrol.",Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.002165,0.000509
fc261704-3d46-4ff1-bdac-3d876b00bee0,unplanned,QLD,Brisbane CBD,355,2025-12-18T13:49:53,2025-12-18T14:39:53,50,vegetation,Eucalyptus tree contact during high-wind event. Vegetation inspection history shows compliance with minimum clearance standards — extreme wind deflection beyond design assumption.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000271,0.000312
0fbaf29b-eeaf-4cb4-bd09-355f61c7d040,unplanned,QLD,Rockhampton,300,2025-05-30T13:43:27,2025-05-30T14:00:27,17,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,7.2e-05,0.000274
83ea988c-73fb-442d-95a6-49ba4847d5a4,planned,VIC,Shepparton,3569,2023-11-11T10:06:06,2023-11-11T11:51:06,105,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.005551,0.003363
f5041bd5-ecd0-4894-bd0b-01542ce2ceaa,planned,WA,Bunbury,222,2025-10-07T12:09:08,2025-10-07T13:44:08,95,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000364,0.000221
3bdc594b-066c-4ac6-8d23-d3ba74c4917a,planned,NSW,Dubbo,5392,2023-12-23T03:50:54,2023-12-23T05:41:54,111,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.008026,0.00616
e4698fcd-a2ae-43ac-aa3a-16f6cf0b00f7,unplanned,VIC,Bendigo,162,2023-07-01T19:01:35,2023-07-01T21:16:35,135,third_party,Telecommunications contractor inadvertently disconnected control cable at zone substation while working in cable management area.,Cleared vegetation and re-tensioned conductors where sag had reduced clearances. Inspection regime increased to 6-monthly for this span.,0.000295,0.000174
134b5438-84cd-4d61-8228-29e0b85e39e9,unplanned,VIC,Ballarat,256,2024-12-24T23:28:04,2024-12-25T02:06:04,158,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.00054,0.000307
155c765d-8f5f-4a67-a4f7-36dbb806e1dd,unplanned,QLD,Rockhampton,108,2024-05-20T12:51:42,2024-05-20T13:33:42,42,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,6.7e-05,0.000124
