asset_id,asset_type,asset_name,region,subregion,installation_date,manufacturer,model,rated_capacity_kva,last_inspection_date,condition_score,latitude,longitude,notes
8bc738a8-d314-474b-8877-9b961678456f,pole,Pole-NSW-0349,NSW,Dubbo,2000-02-11,Ormazabal,WoodPole-12m,,2022-09-03,4.0,33.18622,153.05392,Corrosion on clamp hardware — recommend replacement within 6 months.
4e766069-424c-469d-8ae0-3d473298a808,transformer,Transformer-QLD-0350,QLD,Cairns,1993-11-15,Lucy Electric,EcoStar 800,500.0,2025-06-25,4.4,26.26801,155.11226,Relay coordination settings require review after network topology change.
709023a6-3db6-4fda-9540-dd12aeebf719,substation,Substation-NSW-0351,NSW,Parramatta,1991-02-05,Toshiba Energy Systems,SS-Distribution-11kV,50000.0,2019-12-16,5.9,33.38321,152.64934,Lightning arrestor earthing lead corroded.
90b58250-c73c-411f-a0ee-32864054492a,meter,Meter-SA-0352,SA,Whyalla,1994-12-04,Ormazabal,Genus PRANA,80.0,2022-09-30,7.5,33.99072,140.78161,No visible issues at time of inspection.
fbbba2a1-53b7-453e-afed-9cd8a312c090,substation,Substation-VIC-0353,VIC,Melbourne CBD,2004-07-30,Ormazabal,SS-Zone-66kV,50000.0,2019-02-12,7.0,37.5345,146.42505,Paint delamination on weathering-steel structure.
8c53bd82-c1f0-4638-8f3f-6a776438ed8c,pole,Pole-VIC-0354,VIC,Wodonga,1994-08-15,GE Grid Solutions,ConcretePole-14m,,2024-11-29,5.1,37.66374,144.71505,Animal damage to cable conduit — temporary repair applied.
d0731ba2-cf69-4959-aef3-695cbb0615c6,transformer,Transformer-SA-0355,SA,Port Pirie,2011-06-13,ABB,T800,1000.0,2024-08-13,5.7,34.6226,138.79895,Paint delamination on weathering-steel structure.
b782517e-8208-4fe3-ab22-3523c8dc2391,meter,Meter-WA-0356,WA,Fremantle,1997-09-08,Hitachi Energy,Landis+Gyr E470,10.0,2020-09-09,3.6,31.52891,117.07649,Oil leakage detected on lower tank seam.
511593a3-bc3a-4209-ade5-9e6841c01a79,pole,Pole-NSW-0357,NSW,Tamworth,2008-12-12,ABB,CompositePole-11m,,2022-01-09,5.9,32.58198,153.70681,Animal damage to cable conduit — temporary repair applied.
4aaa7d6e-20dd-4a1c-80d0-48e04ec82b00,meter,Meter-SA-0358,SA,Adelaide CBD,1995-04-29,GE Grid Solutions,Itron Riva,160.0,2021-11-27,5.2,33.74727,139.77228,Switchgear SF6 pressure low — schedule refill.
f15708e0-23cf-4aa7-8eca-df79fd4d0253,cable,Cable-QLD-0359,QLD,Townsville,2014-01-08,Ormazabal,XLPE-33kV-150,300.0,2021-08-28,7.0,26.19505,154.30041,No visible issues at time of inspection.
2f86afb4-e763-4ff2-b281-1391ed13bbeb,meter,Meter-QLD-0360,QLD,Townsville,2014-04-08,GE Grid Solutions,Itron Riva,10.0,2025-07-20,4.2,26.8648,155.8681,Fuse links showing signs of heat damage.
9f35a96d-8623-457b-baf1-4a8c1046e9ca,meter,Meter-SA-0361,SA,Victor Harbor,2005-08-23,Toshiba Energy Systems,Genus PRANA,10.0,2022-10-08,6.8,34.6783,140.40228,No visible issues at time of inspection.
3f10708e-c093-44ae-b659-57046c1bcf3a,pole,Pole-QLD-0362,QLD,Cairns,2000-10-19,Ormazabal,SteelPole-15m,,2020-12-18,8.5,26.49535,154.42474,No visible issues at time of inspection.
9c4c01bf-32a2-4329-808d-05cdd71dcec0,transformer,Transformer-QLD-0363,QLD,Toowoomba,2017-03-31,Toshiba Energy Systems,EcoStar 800,500.0,2020-03-03,5.6,25.5996,152.41841,Animal damage to cable conduit — temporary repair applied.
16fa988e-f40e-4502-a4ca-c63e3d795bc2,pole,Pole-QLD-0364,QLD,Townsville,2014-11-23,Siemens,SteelPole-15m,,2024-04-01,6.7,25.94757,154.44163,Nameplate illegible — asset records confirm ratings.
93aee505-cc8e-437e-b341-7eeebdda081a,cable,Cable-SA-0365,SA,Victor Harbor,2020-06-06,Ormazabal,XLPE-11kV-300,300.0,2021-05-11,7.4,34.8529,138.82707,Relay coordination settings require review after network topology change.
82cb196e-9883-4ee0-8065-56c357b74ed4,transformer,Transformer-SA-0366,SA,Adelaide CBD,2005-09-22,Hitachi Energy,EcoStar 800,5000.0,2025-07-31,5.3,34.07206,140.99544,Abnormal humming noise observed during peak load.
3b84a3ce-97ab-4823-9c7d-588f09f1959c,transformer,Transformer-NSW-0367,NSW,Dubbo,1997-03-27,Lucy Electric,T800,315.0,2025-08-16,5.8,33.86263,151.74156,Earthing mat connection verified and in good condition.
c95b6cf1-3995-40d3-837e-1fa2bf87546c,meter,Meter-WA-0368,WA,Geraldton,2007-01-20,Siemens,Honeywell Elster AS3500,10.0,2024-11-19,5.9,30.94889,114.41184,Earthing mat connection verified and in good condition.
918dae3e-4dfc-49d2-951f-3359743c2b50,pole,Pole-QLD-0369,QLD,Bundaberg,2022-06-14,Schneider Electric,ConcretePole-14m,,2024-01-26,6.1,25.76236,152.18905,Fuse links showing signs of heat damage.
fe6939b5-5e82-40f4-81eb-b054254add81,cable,Cable-QLD-0370,QLD,Mackay,1997-04-19,Hitachi Energy,PILC-11kV-185,300.0,2020-01-01,4.4,26.58271,155.74091,Oil leakage detected on lower tank seam.
cb613658-667b-4813-b819-657df2b2b049,pole,Pole-QLD-0371,QLD,Brisbane CBD,1999-10-05,Hitachi Energy,SteelPole-15m,,2024-01-04,5.6,27.01057,154.12354,Oil leakage detected on lower tank seam.
608a250f-475a-4c28-a190-4fe567363223,meter,Meter-QLD-0372,QLD,Bundaberg,1997-07-31,Eaton,Landis+Gyr E470,10.0,2020-04-05,5.8,26.83778,151.71044,Gasket seal worn; minor moisture ingress risk.
21ad445a-137e-4dd0-b70e-d45c1d3d244a,transformer,Transformer-VIC-0373,VIC,Ballarat,2023-12-12,GE Grid Solutions,UniTrans 1000,5000.0,2025-08-14,9.1,37.18519,144.86058,Paint delamination on weathering-steel structure.
6cacb46e-6f2f-41a1-bc05-b68e3922dca6,pole,Pole-WA-0374,WA,Fremantle,2004-12-05,Lucy Electric,WoodPole-12m,,2023-01-02,7.0,31.58523,115.15431,Switchgear SF6 pressure low — schedule refill.
8b8016da-e0f8-4bbe-9b63-3caa6f7e8c6e,meter,Meter-VIC-0375,VIC,Wodonga,2014-01-23,Hitachi Energy,Honeywell Elster AS3500,80.0,2024-03-06,9.9,37.30857,145.51149,No visible issues at time of inspection.
cafeab1f-1ef5-4369-989a-4df9f15dee1d,pole,Pole-SA-0376,SA,Renmark,2004-10-08,Schneider Electric,SteelPole-15m,,2020-08-24,3.8,33.88232,140.55817,Metering discrepancy — potential CT saturation under fault conditions.
d9fec5b2-4a12-46e6-9f7e-759e9d366eb7,transformer,Transformer-WA-0377,WA,Broome,1999-06-14,Mitsubishi Electric,UniTrans 1000,750.0,2019-02-05,7.2,31.13997,115.84354,Earthing mat connection verified and in good condition.
5ae378d2-a393-4b6f-b751-7b2bed2d4080,cable,Cable-VIC-0378,VIC,Latrobe Valley,1996-12-14,Ormazabal,XLPE-11kV-300,200.0,2020-08-25,5.5,37.4148,146.002,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
690276b0-9451-425e-b620-502e6931f35d,meter,Meter-WA-0379,WA,Rockingham,1988-10-24,Hitachi Energy,Genus PRANA,10.0,2023-06-07,8.3,31.0339,115.89032,No visible issues at time of inspection.
4600f9e5-d1ed-496b-aa4a-b56eba81f178,transformer,Transformer-WA-0380,WA,Albany,1987-02-14,Schneider Electric,PowerGard 500,315.0,2021-11-19,3.9,31.00721,119.08756,Corrosion on clamp hardware — recommend replacement within 6 months.
20a8524b-bdea-4a92-9cb7-a1d798a2be33,pole,Pole-SA-0381,SA,Victor Harbor,1990-11-28,GE Grid Solutions,ConcretePole-14m,,2023-03-25,4.0,34.53722,137.67137,Switchgear SF6 pressure low — schedule refill.
235c231d-73c7-4aa8-8e28-5dcca53d9de4,meter,Meter-SA-0382,SA,Port Augusta,2017-11-05,Hitachi Energy,Landis+Gyr E470,80.0,2023-04-03,4.7,34.72805,140.86156,Lightning arrestor earthing lead corroded.
996db117-14d7-4fb9-9b68-e764ad131aaa,substation,Substation-SA-0383,SA,Whyalla,2011-05-18,ABB,CompactSS-400,10000.0,2025-01-26,2.5,33.88225,140.86188,Lightning arrestor earthing lead corroded.
15c698fb-927c-41a9-a0f1-403ef917ee87,transformer,Transformer-NSW-0384,NSW,Sydney CBD,2006-03-30,GE Grid Solutions,T800,1000.0,2024-06-07,5.2,33.10159,153.17754,Animal damage to cable conduit — temporary repair applied.
1ae88584-532c-4877-afaa-39e9e2a76a74,transformer,Transformer-QLD-0385,QLD,Cairns,1986-01-15,GE Grid Solutions,T800,200.0,2024-04-19,3.6,26.86303,151.99317,Animal damage to cable conduit — temporary repair applied.
31eced5d-8867-43cb-b64d-0c95179f4700,pole,Pole-QLD-0386,QLD,Cairns,2006-03-11,Schneider Electric,WoodPole-12m,,2024-03-20,6.4,25.69342,151.51489,Nameplate illegible — asset records confirm ratings.
dc692a8b-4b23-4d21-a7ba-dbec95e03e70,cable,Cable-NSW-0387,NSW,Parramatta,2009-03-15,Schneider Electric,HDPE-LV-95,50.0,2021-08-28,6.3,33.76063,153.31058,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
ce155902-534f-4d5b-9615-4be0893287b5,pole,Pole-QLD-0388,QLD,Gold Coast,2000-10-07,Hitachi Energy,ConcretePole-14m,,2020-11-26,8.5,25.66547,152.98422,Relay coordination settings require review after network topology change.
ff414da3-d362-467a-a566-4cc580f81cee,pole,Pole-SA-0389,SA,Victor Harbor,2017-05-07,ABB,WoodPole-12m,,2019-12-17,7.7,34.21039,139.33339,Switchgear SF6 pressure low — schedule refill.
cf3b4cac-4494-415f-a8cb-a3aa3b9df94f,cable,Cable-NSW-0390,NSW,Parramatta,2021-04-03,Siemens,PILC-11kV-185,300.0,2025-03-05,5.2,33.66147,151.87069,Relay coordination settings require review after network topology change.
14396a1b-90fc-4d51-8d8c-7065e2baa7ce,meter,Meter-VIC-0391,VIC,Bendigo,2014-08-17,Ormazabal,Genus PRANA,10.0,2023-10-29,4.7,37.70854,145.88528,Nameplate illegible — asset records confirm ratings.
e3e21677-cac8-4ce7-958f-18e9dd16f67c,meter,Meter-NSW-0392,NSW,Parramatta,2012-08-13,Schneider Electric,Honeywell Elster AS3500,10.0,2019-08-05,7.0,33.57358,150.32513,Paint delamination on weathering-steel structure.
004897a9-217a-49d6-bbd6-20b5fa23fff7,pole,Pole-QLD-0393,QLD,Brisbane CBD,2021-02-25,Schneider Electric,ConcretePole-14m,,2023-08-19,3.8,26.35945,156.04432,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
b606a110-725e-4d08-af2b-5902b7761e28,pole,Pole-NSW-0394,NSW,Tamworth,1985-07-21,Mitsubishi Electric,WoodPole-12m,,2024-03-14,8.7,32.54839,154.05555,Earthing mat connection verified and in good condition.
f1a7073d-0d68-4698-894c-5e399dd57dee,meter,Meter-VIC-0395,VIC,Wodonga,2004-03-16,Mitsubishi Electric,Landis+Gyr E470,160.0,2019-04-07,7.5,37.49475,145.6942,Nameplate illegible — asset records confirm ratings.
029b74dd-463b-44a4-b867-073196edb128,transformer,Transformer-QLD-0396,QLD,Rockhampton,2009-07-09,Lucy Electric,EcoStar 800,315.0,2022-07-20,4.7,27.21201,155.89567,Oil leakage detected on lower tank seam.
3123dd9e-95b3-4ee2-94f8-5f560383d9f8,transformer,Transformer-QLD-0397,QLD,Sunshine Coast,2013-12-20,Toshiba Energy Systems,EcoStar 800,2000.0,2024-04-20,2.6,27.04852,153.48005,Fuse links showing signs of heat damage.
ab40d22a-a7bd-4d80-b306-111bbb0d4d9b,meter,Meter-VIC-0398,VIC,Sunbury,2012-12-16,Eaton,Honeywell Elster AS3500,160.0,2023-08-24,8.5,37.50514,145.82601,Relay coordination settings require review after network topology change.
c4ff1be7-3f0a-42a2-82eb-5aba3f94ed13,transformer,Transformer-WA-0399,WA,Fremantle,2016-08-22,Lucy Electric,PowerGard 500,200.0,2023-05-26,5.5,30.70285,115.775,Relay coordination settings require review after network topology change.
ef64cbf5-eccc-4fbb-9568-83cfba2a412f,pole,Pole-VIC-0400,VIC,Latrobe Valley,2015-11-25,ABB,ConcretePole-14m,,2023-05-12,8.7,37.66599,146.25644,Earthing mat connection verified and in good condition.
18882a4c-58de-4db1-86e5-575972fc1015,pole,Pole-QLD-0401,QLD,Cairns,1989-03-07,Ormazabal,CompositePole-11m,,2024-05-09,2.1,26.25137,152.75578,Metering discrepancy — potential CT saturation under fault conditions.
a8fc283e-48a9-49e3-9908-1da02f9da7d9,transformer,Transformer-VIC-0402,VIC,Wodonga,1994-01-08,GE Grid Solutions,PowerGard 500,750.0,2024-03-28,3.9,37.66031,145.86914,Gasket seal worn; minor moisture ingress risk.
9b43e195-97fd-4a5b-af85-a708b2355187,cable,Cable-VIC-0403,VIC,Sunbury,2001-01-27,Schneider Electric,PILC-11kV-185,50.0,2023-02-15,5.2,37.12991,146.47285,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
695f4da8-0588-42dd-aec5-607cb7c81aeb,substation,Substation-NSW-0404,NSW,Tamworth,1999-05-08,Hitachi Energy,SS-Zone-66kV,10000.0,2023-12-01,5.8,33.82122,151.78807,Partial discharge measured at 450 pC — monitor monthly.
cc44c4f2-82ba-4547-9d7b-49962b39944d,pole,Pole-NSW-0405,NSW,Dubbo,2010-11-05,Lucy Electric,SteelPole-15m,,2024-10-24,5.3,33.46681,153.28789,Oil leakage detected on lower tank seam.
eeb6bb14-a4ed-412a-923f-c335025c6a2a,meter,Meter-NSW-0406,NSW,Orange,2021-02-26,ABB,Landis+Gyr E470,80.0,2024-03-01,7.9,33.49451,153.31042,Earthing mat connection verified and in good condition.
d6fe8284-b588-4052-8bc1-1067aac0bfee,pole,Pole-NSW-0407,NSW,Tamworth,2020-05-20,Eaton,SteelPole-15m,,2023-04-03,4.6,32.65247,149.75383,Oil leakage detected on lower tank seam.
814ba6b6-e1bf-412f-9f20-abec768ae404,pole,Pole-VIC-0408,VIC,Geelong,2004-04-12,Mitsubishi Electric,SteelPole-15m,,2021-02-21,5.0,37.03961,146.04281,Thermal imaging shows hot spot at LV busbar connection.
66cb3e7c-cfdf-4617-8c62-51f11d72ce4e,transformer,Transformer-QLD-0409,QLD,Gold Coast,2010-08-02,Ormazabal,T1200,315.0,2024-08-01,6.3,26.91086,154.71751,Animal damage to cable conduit — temporary repair applied.
67f63b01-a497-48fb-8d4a-51c057518e44,meter,Meter-VIC-0410,VIC,Sunbury,2007-01-04,GE Grid Solutions,Genus PRANA,160.0,2021-03-10,6.3,37.53388,143.87522,Paint delamination on weathering-steel structure.
d30b280c-8ff3-48f5-95f6-2d138d6d00b6,transformer,Transformer-WA-0411,WA,Kalgoorlie,1998-08-28,Siemens,EcoStar 800,5000.0,2024-03-11,6.6,30.97905,114.5375,No visible issues at time of inspection.
39c88435-fe2f-4ef9-80a8-274e48f8bed9,transformer,Transformer-NSW-0412,NSW,Albury,2023-11-18,Siemens,T800,5000.0,2025-06-05,4.2,32.50066,152.69073,Oil leakage detected on lower tank seam.
9d7fa4f6-81af-46dc-80a3-d65edc695d00,meter,Meter-NSW-0413,NSW,Orange,2020-01-27,Ormazabal,Landis+Gyr E470,20.0,2024-03-30,3.4,33.32336,152.80168,Oil leakage detected on lower tank seam.
6f833c47-3330-430a-ac8c-93b04f69435e,pole,Pole-SA-0414,SA,Mount Gambier,2005-08-10,Mitsubishi Electric,CompositePole-11m,,2022-05-29,7.5,33.89058,140.3939,Paint delamination on weathering-steel structure.
e41cd7fc-938b-4bd7-a93c-e1b1455d2c26,transformer,Transformer-NSW-0415,NSW,Wollongong,1997-12-31,ABB,EcoStar 800,200.0,2021-07-17,6.2,32.79701,150.32974,Earthing mat connection verified and in good condition.
99318528-defa-4898-9c6f-1f44902bb832,pole,Pole-VIC-0416,VIC,Bendigo,2019-01-02,Siemens,CompositePole-11m,,2023-07-18,5.4,37.52983,146.35379,Abnormal humming noise observed during peak load.
9ad9cc06-b166-4d00-a2ba-c64ef81502e1,meter,Meter-NSW-0417,NSW,Wollongong,2021-07-07,Lucy Electric,Genus PRANA,20.0,2022-10-12,9.4,32.91925,151.82049,Nameplate illegible — asset records confirm ratings.
ea4c8506-8684-478d-9c74-58e12531abcb,substation,Substation-WA-0418,WA,Perth CBD,1996-09-21,Schneider Electric,SS-Primary-132kV,10000.0,2024-05-19,5.1,30.6733,114.53799,Corrosion on clamp hardware — recommend replacement within 6 months.
3eb44309-b809-40cf-b031-89eaf798b5b3,transformer,Transformer-NSW-0419,NSW,Wollongong,2007-12-16,Eaton,EcoStar 800,2000.0,2025-11-26,8.2,32.64536,153.26896,Earthing mat connection verified and in good condition.
b18cfa46-6515-4984-95cd-1f0dfb83db5c,cable,Cable-SA-0420,SA,Whyalla,1994-08-12,Siemens,PILC-11kV-185,100.0,2025-06-11,5.3,33.78919,137.37094,Vegetation encroachment within 0.5 m of conductors.
07c1d62a-f683-4a9b-92bd-ae74438d8028,pole,Pole-VIC-0421,VIC,Mornington Peninsula,1990-06-30,ABB,ConcretePole-14m,,2019-01-20,8.1,37.15407,146.54711,Relay coordination settings require review after network topology change.
24c51a16-54fb-4351-bbda-566a6016054f,transformer,Transformer-QLD-0422,QLD,Townsville,2015-08-27,GE Grid Solutions,UniTrans 1000,315.0,2022-07-04,9.0,27.14,153.87441,Switchgear SF6 pressure low — schedule refill.
1250190b-fa37-4505-a022-bd0e88992866,cable,Cable-WA-0423,WA,Kalgoorlie,1998-01-22,ABB,XLPE-33kV-150,150.0,2020-01-01,5.5,30.7445,117.85596,Earthing mat connection verified and in good condition.
c6a9ad7b-4c5a-4298-b1a0-209a736f6e41,transformer,Transformer-NSW-0424,NSW,Wollongong,2018-11-09,Schneider Electric,EcoStar 800,100.0,2020-07-01,7.6,33.58562,150.83122,Earthing mat connection verified and in good condition.
0ec03207-2299-4711-b4b0-839f655b4f56,transformer,Transformer-QLD-0425,QLD,Rockhampton,1996-12-20,ABB,UniTrans 1000,5000.0,2020-05-06,6.8,26.05719,154.36171,No visible issues at time of inspection.
48c5f5f0-456d-4c08-bf5e-6c0264dbe4bc,pole,Pole-NSW-0426,NSW,Wollongong,1992-06-30,Mitsubishi Electric,SteelPole-15m,,2021-10-10,7.4,33.78971,152.33292,No visible issues at time of inspection.
25fbdd92-aaa0-40aa-b5be-086f0e176ab6,transformer,Transformer-VIC-0427,VIC,Mornington Peninsula,1997-02-12,Ormazabal,EcoStar 800,5000.0,2022-04-18,3.5,37.63823,144.12704,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
c948f30c-0aaf-4448-b138-619e461b6fb7,cable,Cable-QLD-0428,QLD,Brisbane CBD,2016-03-17,Siemens,HDPE-LV-95,150.0,2022-07-23,7.0,25.59448,156.00429,Relay coordination settings require review after network topology change.
5ddd2022-661a-4a3d-8d55-b6596bc5d631,meter,Meter-QLD-0429,QLD,Bundaberg,2020-07-04,Siemens,Genus PRANA,160.0,2024-08-31,8.5,27.47099,153.49758,Earthing mat connection verified and in good condition.
3addee2b-bb9c-46a8-9b45-30442ba544a9,cable,Cable-WA-0430,WA,Geraldton,1995-02-20,Ormazabal,XLPE-33kV-150,50.0,2023-11-18,2.5,30.74709,114.10172,Metering discrepancy — potential CT saturation under fault conditions.
6bc4d82a-2ef6-47a9-9120-7d871d746873,meter,Meter-QLD-0431,QLD,Rockhampton,2018-09-15,Siemens,Genus PRANA,20.0,2021-01-17,3.7,26.90842,154.65011,Fuse links showing signs of heat damage.
44206a97-d762-4d4a-acec-64c6be184665,pole,Pole-VIC-0432,VIC,Sunbury,2023-10-25,Schneider Electric,ConcretePole-14m,,2023-12-01,3.2,37.16811,145.03908,Corrosion on clamp hardware — recommend replacement within 6 months.
f0bbdfea-641a-47e8-918d-05886aa21af9,meter,Meter-NSW-0433,NSW,Sydney CBD,2007-08-28,Siemens,Genus PRANA,20.0,2023-07-08,4.8,32.96932,151.21063,Corrosion on clamp hardware — recommend replacement within 6 months.
a2d900b9-9864-4caf-b248-ec7c8a2c6bcc,meter,Meter-WA-0434,WA,Rockingham,1992-07-21,Mitsubishi Electric,Landis+Gyr E470,20.0,2022-04-04,6.3,30.84269,117.26455,Relay coordination settings require review after network topology change.
5260b79c-7391-4d27-99f5-d7151801fa94,meter,Meter-SA-0435,SA,Whyalla,2017-07-25,Eaton,Landis+Gyr E470,80.0,2025-04-09,9.3,34.29572,138.9763,Earthing mat connection verified and in good condition.
aafd4e74-40e4-4614-a1e8-3116067de3bc,cable,Cable-VIC-0436,VIC,Latrobe Valley,2016-12-29,Hitachi Energy,XLPE-11kV-300,300.0,2025-01-14,6.3,37.64932,146.96492,Corrosion on clamp hardware — recommend replacement within 6 months.
32e6ebfb-23aa-4b2c-9d27-9a658a9eb823,meter,Meter-VIC-0437,VIC,Mornington Peninsula,1992-06-11,GE Grid Solutions,Landis+Gyr E470,20.0,2020-05-26,7.8,37.03832,143.73509,Switchgear SF6 pressure low — schedule refill.
460193fd-604d-42ce-a645-73ec373238ea,meter,Meter-NSW-0438,NSW,Port Macquarie,2013-08-04,Hitachi Energy,Honeywell Elster AS3500,10.0,2022-10-11,3.7,32.59231,150.74548,Oil leakage detected on lower tank seam.
ed2895ab-5dce-47fa-b750-4be6912b0906,cable,Cable-WA-0439,WA,Albany,2018-01-31,Mitsubishi Electric,PILC-11kV-185,150.0,2024-01-18,3.2,31.64239,115.46004,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
ccddb325-32ea-4614-8120-d82dfeeecaf2,pole,Pole-NSW-0440,NSW,Albury,2009-01-11,ABB,SteelPole-15m,,2021-06-02,5.7,32.44019,153.47699,Fuse links showing signs of heat damage.
c66c6aaf-c7bc-465c-97d1-6eea566ee62b,transformer,Transformer-QLD-0441,QLD,Sunshine Coast,2006-07-19,Siemens,T800,750.0,2023-11-20,6.0,26.08573,154.74415,Relay coordination settings require review after network topology change.
39ae1879-3f6c-4bbb-a913-1f515faccd88,cable,Cable-WA-0442,WA,Bunbury,2021-04-25,Lucy Electric,XLPE-33kV-150,200.0,2023-11-17,5.8,30.50828,114.83632,Earthing mat connection verified and in good condition.
1b07fd98-964a-4268-afea-88744502fd7e,meter,Meter-WA-0443,WA,Rockingham,2017-04-02,Mitsubishi Electric,Honeywell Elster AS3500,160.0,2021-06-19,2.9,30.86628,118.28984,Fuse links showing signs of heat damage.
ec390fcf-2ecc-4478-bb53-59d0b5a4cb81,pole,Pole-WA-0444,WA,Bunbury,1986-09-09,Siemens,CompositePole-11m,,2022-06-01,4.8,31.81745,117.74788,Lightning arrestor earthing lead corroded.
1acf0b4b-2945-40f6-bfc3-85b2a52fa674,meter,Meter-QLD-0445,QLD,Townsville,1986-07-15,GE Grid Solutions,Itron Riva,160.0,2019-09-17,2.7,26.51907,154.41665,Partial discharge measured at 450 pC — monitor monthly.
178f325c-79d7-41fd-83c3-229615f7c69e,meter,Meter-QLD-0446,QLD,Brisbane CBD,1995-01-26,Mitsubishi Electric,Genus PRANA,10.0,2025-02-02,6.8,26.81016,152.86745,Earthing mat connection verified and in good condition.
53a4964c-7ade-46bd-86d7-c1a7371ce8ec,transformer,Transformer-NSW-0447,NSW,Port Macquarie,2015-02-11,Hitachi Energy,EcoStar 800,2000.0,2021-06-15,6.4,33.58832,151.83576,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
99fc109a-da18-4da5-b6af-0d0f3cfa0dfd,transformer,Transformer-SA-0448,SA,Victor Harbor,1991-01-08,Ormazabal,EcoStar 800,750.0,2019-01-21,3.3,34.2185,141.04246,Metering discrepancy — potential CT saturation under fault conditions.
51147172-e51f-4d0f-b96f-b6f78634a2fd,cable,Cable-VIC-0449,VIC,Mornington Peninsula,2005-07-21,Hitachi Energy,XLPE-11kV-300,50.0,2023-12-24,4.6,37.58986,147.2351,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
d7aad1b5-f269-46ba-9485-b6b2c7bb3842,transformer,Transformer-SA-0450,SA,Renmark,1997-03-17,GE Grid Solutions,EcoStar 800,500.0,2023-03-09,3.9,33.7068,137.48024,Vegetation encroachment within 0.5 m of conductors.
fb551c44-f91b-4587-b6de-b9a10e54384e,pole,Pole-SA-0451,SA,Renmark,1993-02-20,GE Grid Solutions,ConcretePole-14m,,2022-03-05,5.1,34.51638,140.88893,Insulation resistance degraded to 85 MΩ; below 100 MΩ threshold.
fe8c0cff-7ea5-4ef3-8abd-fd22968fd041,transformer,Transformer-VIC-0452,VIC,Ballarat,2009-03-24,Mitsubishi Electric,EcoStar 800,200.0,2019-06-01,7.3,37.32099,144.27676,Paint delamination on weathering-steel structure.
8d702b74-1d7b-4a4e-b93f-6cb2f9c42458,meter,Meter-NSW-0453,NSW,Orange,2009-09-02,GE Grid Solutions,Honeywell Elster AS3500,20.0,2019-10-25,4.1,33.47787,153.20464,Switchgear SF6 pressure low — schedule refill.
2afdccf6-2402-44ca-b88e-7036ba3facd8,transformer,Transformer-NSW-0454,NSW,Newcastle,2000-01-18,Schneider Electric,UniTrans 1000,200.0,2020-08-08,6.7,32.67173,153.85534,Paint delamination on weathering-steel structure.
a13102c5-5c30-4aa9-a705-43b93380a0a8,pole,Pole-NSW-0455,NSW,Albury,2020-08-07,Schneider Electric,ConcretePole-14m,,2023-07-05,5.0,33.70693,152.8241,Vegetation encroachment within 0.5 m of conductors.
a198e732-5997-4fa7-a23b-c312675c1b13,transformer,Transformer-QLD-0456,QLD,Cairns,2013-11-28,Schneider Electric,T800,200.0,2024-11-16,4.9,27.41497,151.81604,No visible issues at time of inspection.
64b2d3a6-c068-4045-9253-7047d3b3338d,pole,Pole-SA-0457,SA,Adelaide CBD,1989-07-05,GE Grid Solutions,WoodPole-12m,,2021-07-26,5.0,34.67826,138.67644,Thermal imaging shows hot spot at LV busbar connection.
a7537286-4165-48bf-ae9b-de61a1e95fe0,meter,Meter-VIC-0458,VIC,Shepparton,1995-12-05,Mitsubishi Electric,Honeywell Elster AS3500,10.0,2023-04-05,3.7,37.14433,146.51217,Abnormal humming noise observed during peak load.
eb4e0cd5-7706-4c01-bc97-145641e77275,meter,Meter-QLD-0459,QLD,Townsville,1991-09-19,Schneider Electric,Landis+Gyr E470,20.0,2020-10-26,4.5,26.15295,151.81345,Earthing mat connection verified and in good condition.
f5fb6f36-aaa8-4eaa-b8fc-dd5a56d8dd4b,cable,Cable-SA-0460,SA,Murray Bridge,2012-09-26,Lucy Electric,XLPE-33kV-150,200.0,2019-12-17,4.0,34.73691,140.40155,Switchgear SF6 pressure low — schedule refill.
c0177c62-1d28-444a-a07f-b095237b518f,pole,Pole-QLD-0461,QLD,Bundaberg,2018-08-07,Siemens,CompositePole-11m,,2019-12-26,9.6,25.54764,153.58077,Relay coordination settings require review after network topology change.
ee121fa2-0a1b-4d58-8427-8c7539a42e4d,meter,Meter-QLD-0462,QLD,Cairns,1989-09-27,Toshiba Energy Systems,Itron Riva,160.0,2025-10-29,5.1,26.70726,153.99398,Partial discharge measured at 450 pC — monitor monthly.
d95bc0c9-587e-4df7-8b2b-e875132ecef6,transformer,Transformer-QLD-0463,QLD,Gold Coast,1991-12-04,Toshiba Energy Systems,UniTrans 1000,315.0,2025-04-22,4.3,27.09947,155.68115,Lightning arrestor earthing lead corroded.
9afd5210-0ce9-45f5-81a1-40e7a12543fc,meter,Meter-NSW-0464,NSW,Wollongong,2003-07-30,Hitachi Energy,Honeywell Elster AS3500,160.0,2025-06-07,6.3,33.13288,150.36318,Nameplate illegible — asset records confirm ratings.
